AuthorId,audio_arousal_bin_0,audio_arousal_bin_1,audio_arousal_bin_2,audio_arousal_bin_3,audio_arousal_bin_4,audio_arousal_bin_5,audio_arousal_bin_6,audio_arousal_bin_7,audio_arousal_bin_8,audio_arousal_bin_9,audio_arousal_bin_10,audio_arousal_bin_11,audio_dominance_bin_0,audio_dominance_bin_1,audio_dominance_bin_2,audio_dominance_bin_3,audio_dominance_bin_4,audio_dominance_bin_5,audio_dominance_bin_6,audio_dominance_bin_7,audio_dominance_bin_8,audio_dominance_bin_9,audio_dominance_bin_10,audio_dominance_bin_11,audio_valence_bin_0,audio_valence_bin_1,audio_valence_bin_2,audio_valence_bin_3,audio_valence_bin_4,audio_valence_bin_5,audio_valence_bin_6,audio_valence_bin_7,audio_valence_bin_8,audio_valence_bin_9,audio_valence_bin_10,audio_valence_bin_11,audio_arousal_min,audio_dominance_min,audio_valence_min,audio_arousal_max,audio_dominance_max,audio_valence_max,audio_arousal_mean,audio_dominance_mean,audio_valence_mean,audio_arousal_std,audio_dominance_std,audio_valence_std
6686157396924089349,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.16,0.46,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.14,0.76,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.28,0.36,0.02,0.22,0.1,0.0,0.0,0.46,0.43,0.35,0.87,0.84,0.8,0.7524,0.7202,0.5908,0.0797076290103336,0.0763581785309958,0.1285847612134756
6686209759476171781,0.0,0.02,0.02,0.04,0.1,0.12,0.18,0.14,0.14,0.16,0.08,0.0,0.0,0.0,0.02,0.08,0.08,0.1,0.22,0.24,0.16,0.1,0.0,0.0,0.0,0.0,0.0,0.08,0.12,0.18,0.2,0.14,0.08,0.14,0.06,0.0,0.03,0.13,0.26,0.94,0.88,0.96,0.6072,0.5792,0.5818,0.2161163707688192,0.1810270021577004,0.1995166608561392
6686326559219352581,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.08,0.08,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.1,0.16,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.06,0.24,0.4,0.12,0.0,0.48,0.37,0.42,0.94,0.88,0.95,0.8114,0.7829999999999999,0.762,0.0891458332836523,0.1023449549118976,0.1424279266355945
6686604898790032385,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.1111111111111111,0.0888888888888888,0.3111111111111111,0.4222222222222222,0.0222222222222222,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0888888888888888,0.3333333333333333,0.4,0.0888888888888888,0.0222222222222222,0.0,0.0,0.0,0.0444444444444444,0.0666666666666666,0.1111111111111111,0.2222222222222222,0.2666666666666666,0.1333333333333333,0.1111111111111111,0.0444444444444444,0.0,0.0,0.49,0.42,0.12,1.02,0.95,0.85,0.7666666666666667,0.6928888888888889,0.5246666666666666,0.1126135790294322,0.1049593475897437,0.171525243305203
6686748675040084998,0.0,0.0,0.0,0.0,0.0816326530612244,0.0816326530612244,0.2040816326530612,0.3061224489795918,0.2448979591836734,0.0612244897959183,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0204081632653061,0.0816326530612244,0.4285714285714285,0.3469387755102041,0.1020408163265306,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816326530612244,0.0816326530612244,0.4081632653061224,0.3265306122448979,0.1020408163265306,0.0,0.0,0.37,0.36,0.45,0.91,0.84,0.87,0.6338775510204081,0.6053061224489796,0.6793877551020407,0.1247967735715854,0.098828598273651,0.0951404261093679
6686809737668232194,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.16,0.26,0.24,0.1,0.04,0.0,0.0,0.0,0.0,0.06,0.1,0.18,0.14,0.26,0.22,0.04,0.0,0.0,0.02,0.08,0.02,0.12,0.06,0.2,0.38,0.12,0.0,0.0,0.0,0.4,0.37,0.06,1.01,0.9,0.78,0.736,0.6776000000000001,0.5372,0.1619523739516387,0.1484554492370127,0.188615146447436
6686967258277250053,0.0,0.0,0.0,0.04,0.02,0.1,0.3,0.38,0.16,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.08,0.22,0.36,0.18,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.28,0.22,0.22,0.06,0.02,0.0,0.0,0.21,0.17,0.28,0.79,0.77,0.83,0.5952000000000001,0.5338,0.5202,0.1277471993382849,0.12828364618123,0.1363891491285139
6687046637099566086,0.0,0.0,0.0,0.0,0.02,0.12,0.2,0.2,0.18,0.24,0.04,0.0,0.0,0.0,0.0,0.02,0.04,0.02,0.28,0.18,0.26,0.18,0.02,0.0,0.0,0.02,0.0,0.1,0.16,0.2,0.18,0.16,0.08,0.1,0.0,0.0,0.32,0.3,0.01,0.97,0.9,0.87,0.679,0.6614,0.5224,0.1594665853297633,0.1362172634328808,0.1959337664016249
6687076831034983430,0.0,0.0,0.02,0.0,0.02,0.08,0.64,0.18,0.04,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.08,0.3,0.56,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.18,0.2,0.4,0.18,0.0,0.0,0.0,0.15,0.19,0.18,0.89,0.8,0.79,0.5670000000000001,0.5926,0.599,0.1047689391577718,0.0914912731424396,0.1237550246351597
6687319823464580101,0.0,0.0,0.02,0.0,0.1,0.18,0.14,0.26,0.12,0.14,0.04,0.0,0.0,0.0,0.0,0.02,0.06,0.28,0.2,0.24,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.28,0.22,0.24,0.1,0.02,0.0,0.0,0.19,0.23,0.2,0.96,0.83,0.8,0.6126,0.5702,0.536,0.1756481873356105,0.1424492748958988,0.134967872216362
6687358862012908545,0.0,0.0,0.0,0.0,0.04,0.06,0.18,0.08,0.26,0.28,0.1,0.0,0.0,0.0,0.0,0.02,0.02,0.1,0.2,0.2,0.26,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.14,0.22,0.16,0.22,0.14,0.02,0.0,0.33,0.3,0.15,0.95,0.88,0.94,0.7208,0.6664,0.611,0.1572576204311685,0.1405638790074913,0.1740777447708057
6687542291974308869,0.0,0.0,0.0,0.02,0.1,0.18,0.12,0.22,0.16,0.16,0.04,0.0,0.0,0.0,0.0,0.02,0.12,0.26,0.14,0.18,0.22,0.06,0.0,0.0,0.0,0.02,0.02,0.1,0.24,0.2,0.22,0.08,0.12,0.0,0.0,0.0,0.3,0.29,0.02,0.96,0.86,0.77,0.6208,0.5806,0.4656,0.1738030788107093,0.1569792654968113,0.168270433456119
6687653908086883334,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.48,0.46,0.31,0.74,0.67,0.59,0.61,0.5650000000000001,0.4566666666666667,0.0887693640846885,0.0712039324756715,0.1068955876856788
6687756444207842309,0.0,0.0,0.0,0.0208333333333333,0.0416666666666666,0.0625,0.2083333333333333,0.1666666666666666,0.1041666666666666,0.1666666666666666,0.1458333333333333,0.0833333333333333,0.0,0.0,0.0,0.0208333333333333,0.0416666666666666,0.0833333333333333,0.2708333333333333,0.1041666666666666,0.2083333333333333,0.1458333333333333,0.1041666666666666,0.0208333333333333,0.0,0.0625,0.0208333333333333,0.0625,0.1666666666666666,0.1458333333333333,0.25,0.125,0.1041666666666666,0.0416666666666666,0.0208333333333333,0.0,0.3,0.3,0.01,1.05,1.0,0.9,0.7202083333333333,0.6735416666666666,0.49125,0.1995685727969886,0.1770862223377187,0.2052567152346937
6687853497947833350,0.0,0.02,0.08,0.22,0.08,0.1,0.16,0.1,0.16,0.04,0.04,0.0,0.0,0.0,0.06,0.12,0.2,0.08,0.2,0.18,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.34,0.24,0.18,0.08,0.0,0.0,0.0,0.04,0.11,0.27,0.95,0.84,0.78,0.486,0.494,0.5166,0.2431259017086263,0.1887228829013912,0.1246318660729122
6688184905405563909,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.3,0.3,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.44,0.24,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.38,0.12,0.14,0.16,0.02,0.0,0.43,0.43,0.33,0.98,0.87,0.92,0.7028,0.6572,0.6175999999999999,0.1171783918229128,0.0993456139968351,0.1511933483041783
6688247767473472518,0.0,0.0,0.0,0.0204081632653061,0.0,0.0,0.1428571428571428,0.4693877551020408,0.1632653061224489,0.1224489795918367,0.0612244897959183,0.0204081632653061,0.0,0.0,0.0,0.0204081632653061,0.0,0.0,0.1224489795918367,0.5918367346938775,0.1632653061224489,0.0816326530612244,0.0204081632653061,0.0,0.0,0.0,0.0,0.0408163265306122,0.0816326530612244,0.2040816326530612,0.3061224489795918,0.2040816326530612,0.1632653061224489,0.0,0.0,0.0,0.25,0.27,0.28,1.02,0.92,0.78,0.6936734693877551,0.6736734693877551,0.5502040816326531,0.1297223618211701,0.1016672242652267,0.1390067413820634
6688336824165532678,0.0,0.0,0.0,0.0,0.02,0.06,0.06,0.2,0.22,0.34,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.18,0.22,0.38,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.18,0.3,0.18,0.16,0.08,0.04,0.0,0.33,0.37,0.35,0.97,0.85,0.95,0.7448,0.6754000000000001,0.6078,0.1394045646779947,0.1226445003633989,0.1480111689111635
6688376893965665286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.42,0.44,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.66,0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.16,0.24,0.48,0.02,0.0,0.67,0.67,0.48,0.98,0.93,0.92,0.797,0.7736,0.7626000000000001,0.0654419824059792,0.0520894050882612,0.0978297146128132
6688422704872227846,0.0,0.0,0.0204081632653061,0.0204081632653061,0.1020408163265306,0.0816326530612244,0.1020408163265306,0.3061224489795918,0.2040816326530612,0.1224489795918367,0.0204081632653061,0.0204081632653061,0.0,0.0,0.0,0.0408163265306122,0.0408163265306122,0.1020408163265306,0.1428571428571428,0.3877551020408163,0.1632653061224489,0.0816326530612244,0.0408163265306122,0.0,0.0,0.0408163265306122,0.0408163265306122,0.0816326530612244,0.2857142857142857,0.1836734693877551,0.1428571428571428,0.1224489795918367,0.0612244897959183,0.0204081632653061,0.0204081632653061,0.0,0.18,0.26,0.05,1.06,0.99,0.9,0.6326530612244898,0.6297959183673469,0.4548979591836734,0.1867683001988926,0.1548183047413748,0.1901328751270585
6688481129354576901,0.0,0.0,0.125,0.5,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.14,0.23,0.28,0.47,0.48,0.56,0.2825,0.33,0.3775,0.1038886766825775,0.0805339325111737,0.0928516481890793
6688570564883432453,0.0,0.0,0.04,0.02,0.04,0.02,0.2,0.2,0.18,0.2,0.08,0.02,0.0,0.0,0.0,0.08,0.02,0.06,0.18,0.28,0.26,0.1,0.02,0.0,0.0,0.0,0.02,0.08,0.16,0.28,0.18,0.18,0.06,0.04,0.0,0.0,0.13,0.21,0.18,1.03,0.91,0.86,0.6774,0.6344,0.5002,0.1925427066329728,0.1654574364158532,0.1675208180788164
6688646557330506758,0.0,0.0,0.0,0.06,0.06,0.1,0.08,0.24,0.12,0.1,0.2,0.04,0.0,0.0,0.0,0.02,0.12,0.06,0.16,0.22,0.16,0.18,0.08,0.0,0.0,0.0,0.08,0.04,0.04,0.16,0.24,0.18,0.12,0.1,0.04,0.0,0.25,0.3,0.13,1.01,0.95,0.94,0.693,0.6564,0.5694,0.2180736628962324,0.1850731791282926,0.2021053473527393
6689212233358935041,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.2777777777777778,0.1666666666666666,0.2222222222222222,0.1111111111111111,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.37,0.34,0.32,0.9,0.79,0.6,0.64,0.5805555555555555,0.4733333333333333,0.1618641405623864,0.1456212743920185,0.0846445856647248
6689398161507255301,0.0,0.0,0.02,0.0,0.0,0.02,0.08,0.1,0.24,0.26,0.24,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.16,0.22,0.28,0.26,0.04,0.0,0.0,0.0,0.0,0.04,0.18,0.36,0.16,0.14,0.1,0.02,0.0,0.0,0.13,0.25,0.28,1.06,0.98,0.8,0.79,0.713,0.5016,0.1609284287615879,0.1358458009386122,0.1401800591367825
6689420958496900101,0.0,0.0,0.0,0.0,0.02,0.02,0.06,0.12,0.14,0.3,0.3,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.14,0.28,0.36,0.06,0.0,0.0,0.0,0.0,0.06,0.12,0.1,0.2,0.16,0.18,0.16,0.02,0.0,0.35,0.37,0.26,1.04,0.98,0.97,0.8096,0.7424,0.6088,0.1479928293905499,0.1418185100609873,0.1818458643119137
6689489096602420230,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.32,0.16,0.24,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.32,0.24,0.18,0.12,0.06,0.0,0.0,0.0,0.0,0.02,0.12,0.08,0.26,0.1,0.32,0.08,0.02,0.0,0.5,0.43,0.22,1.03,0.93,0.91,0.7392,0.662,0.6165999999999999,0.1381043675143208,0.1328801823340969,0.165240826106156
6689495591494730757,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.4,0.1333333333333333,0.2,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.4,0.2,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.1333333333333333,0.2,0.3333333333333333,0.1333333333333333,0.1333333333333333,0.0,0.0,0.26,0.32,0.27,0.9,0.83,0.85,0.7066666666666667,0.656,0.6246666666666667,0.1662041200566626,0.1369984358617697,0.1629139416408319
6689506995202032646,0.0,0.0,0.0,0.02,0.1,0.1,0.16,0.34,0.12,0.06,0.1,0.0,0.0,0.0,0.0,0.02,0.04,0.18,0.42,0.16,0.06,0.08,0.04,0.0,0.0,0.0,0.04,0.04,0.06,0.06,0.3,0.42,0.06,0.02,0.0,0.0,0.29,0.28,0.16,0.98,0.91,0.84,0.6315999999999999,0.5924,0.5632,0.1760839317496294,0.147490020416464,0.1447649749047872
6689597713283597317,0.0,0.0,0.02,0.02,0.08,0.18,0.2,0.12,0.14,0.18,0.04,0.02,0.0,0.0,0.0,0.02,0.1,0.16,0.3,0.1,0.22,0.08,0.02,0.0,0.0,0.0,0.02,0.04,0.04,0.24,0.14,0.16,0.2,0.12,0.04,0.0,0.19,0.27,0.19,1.0,0.96,0.92,0.6225999999999999,0.598,0.611,0.1929027459310911,0.1629072604588392,0.1814257592582954
6689716684808799238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.4,0.45,0.43,0.4,0.45,0.43,0.4,0.45,,,
6689723467892655109,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0909090909090909,0.2121212121212121,0.1818181818181818,0.303030303030303,0.1212121212121212,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.1212121212121212,0.2727272727272727,0.1818181818181818,0.3333333333333333,0.0303030303030303,0.0,0.0,0.0,0.0,0.0909090909090909,0.0303030303030303,0.0909090909090909,0.1818181818181818,0.1212121212121212,0.3333333333333333,0.1515151515151515,0.0,0.0,0.4,0.44,0.27,1.0,0.9,0.89,0.770909090909091,0.7203030303030303,0.6293939393939394,0.1491929044132888,0.1228689558148448,0.1766872129275948
6689979119389852677,0.0,0.0,0.0,0.0,0.0204081632653061,0.1224489795918367,0.2040816326530612,0.2244897959183673,0.1428571428571428,0.2448979591836734,0.0408163265306122,0.0,0.0,0.0,0.0,0.0,0.0204081632653061,0.1836734693877551,0.2653061224489796,0.2244897959183673,0.2040816326530612,0.1020408163265306,0.0,0.0,0.0,0.0,0.0,0.0408163265306122,0.1224489795918367,0.1428571428571428,0.2448979591836734,0.2040816326530612,0.1632653061224489,0.0612244897959183,0.0204081632653061,0.0,0.31,0.31,0.27,0.92,0.88,0.94,0.6722448979591836,0.6191836734693877,0.5855102040816327,0.1468029476617444,0.1281899101381403,0.159126014326301
6690267913981281286,0.0,0.0,0.0,0.0,0.04,0.02,0.16,0.26,0.1,0.2,0.2,0.02,0.0,0.0,0.0,0.02,0.02,0.1,0.22,0.22,0.12,0.24,0.06,0.0,0.0,0.0,0.02,0.02,0.08,0.24,0.32,0.18,0.06,0.08,0.0,0.0,0.31,0.29,0.13,1.0,0.92,0.88,0.7338,0.6751999999999999,0.5478000000000001,0.1680244151355173,0.1524258267258578,0.1494519238786185
6690343475085591558,0.0,0.0,0.0,0.06,0.02,0.1,0.16,0.3,0.16,0.1,0.1,0.0,0.0,0.0,0.0,0.06,0.02,0.14,0.24,0.3,0.08,0.16,0.0,0.0,0.0,0.0,0.04,0.06,0.12,0.24,0.16,0.14,0.18,0.02,0.04,0.0,0.21,0.21,0.14,0.95,0.86,0.95,0.6446,0.6046,0.5466,0.1760010435961639,0.1602957725390084,0.1851156285092302
6690349227740300294,0.0,0.0,0.0,0.02,0.06,0.2,0.38,0.12,0.12,0.04,0.06,0.0,0.0,0.0,0.0,0.02,0.06,0.24,0.42,0.06,0.12,0.08,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.2,0.42,0.12,0.08,0.04,0.06,0.0,0.29,0.3,0.13,0.96,0.89,0.93,0.5786,0.5624,0.5720000000000001,0.1610426486800237,0.1408510575329957,0.1568308591041537
6690533750969517061,0.0,0.0,0.0,0.04,0.06,0.16,0.18,0.24,0.14,0.12,0.04,0.02,0.0,0.0,0.0,0.0,0.04,0.04,0.34,0.34,0.18,0.02,0.04,0.0,0.0,0.02,0.06,0.06,0.16,0.26,0.22,0.14,0.02,0.06,0.0,0.0,0.3,0.34,0.07,1.02,0.93,0.88,0.6244,0.6272,0.4706,0.1691776026088849,0.1177170596067068,0.173786286770239
6690570727173571590,0.0,0.0204081632653061,0.0408163265306122,0.0816326530612244,0.1224489795918367,0.0408163265306122,0.1020408163265306,0.1836734693877551,0.1020408163265306,0.1224489795918367,0.1632653061224489,0.0204081632653061,0.0,0.0,0.0204081632653061,0.1224489795918367,0.1020408163265306,0.0408163265306122,0.1428571428571428,0.2040816326530612,0.1428571428571428,0.1428571428571428,0.0612244897959183,0.0204081632653061,0.0,0.0,0.0204081632653061,0.1224489795918367,0.2448979591836734,0.2244897959183673,0.1224489795918367,0.1836734693877551,0.0612244897959183,0.0204081632653061,0.0,0.0,0.06,0.1,0.17,1.11,1.03,0.82,0.623265306122449,0.6012244897959184,0.470204081632653,0.2640106354794415,0.2271346209947347,0.1633948412577945
