AuthorId,text_CaptionLength_bin_0,text_CaptionLength_bin_1,text_CaptionLength_bin_2,text_CaptionLength_bin_3,text_CaptionLength_bin_4,text_CaptionLength_bin_5,text_CaptionLength_bin_6,text_CaptionLength_bin_7,text_CaptionLength_bin_8,text_CaptionLength_bin_9,text_CaptionLength_bin_10,text_CaptionLength_bin_11,text_EmojisLength_bin_0,text_EmojisLength_bin_1,text_EmojisLength_bin_2,text_EmojisLength_bin_3,text_EmojisLength_bin_4,text_EmojisLength_bin_5,text_EmojisLength_bin_6,text_EmojisLength_bin_7,text_EmojisLength_bin_8,text_EmojisLength_bin_9,text_EmojisLength_bin_10,text_EmojisLength_bin_11,text_CaptionLength_min,text_EmojisLength_min,text_CaptionLength_max,text_EmojisLength_max,text_CaptionLength_mean,text_EmojisLength_mean,text_CaptionLength_std,text_EmojisLength_std,text_EmoNegative_bin_0,text_EmoNegative_bin_1,text_EmoNegative_bin_2,text_EmoNegative_bin_3,text_EmoNegative_bin_4,text_EmoNegative_bin_5,text_EmoNegative_bin_6,text_EmoNegative_bin_7,text_EmoNegative_bin_8,text_EmoNegative_bin_9,text_EmoNegative_bin_10,text_EmoNegative_bin_11,text_EmoNeutral_bin_0,text_EmoNeutral_bin_1,text_EmoNeutral_bin_2,text_EmoNeutral_bin_3,text_EmoNeutral_bin_4,text_EmoNeutral_bin_5,text_EmoNeutral_bin_6,text_EmoNeutral_bin_7,text_EmoNeutral_bin_8,text_EmoNeutral_bin_9,text_EmoNeutral_bin_10,text_EmoNeutral_bin_11,text_EmoPositive_bin_0,text_EmoPositive_bin_1,text_EmoPositive_bin_2,text_EmoPositive_bin_3,text_EmoPositive_bin_4,text_EmoPositive_bin_5,text_EmoPositive_bin_6,text_EmoPositive_bin_7,text_EmoPositive_bin_8,text_EmoPositive_bin_9,text_EmoPositive_bin_10,text_EmoPositive_bin_11,text_EmoSentScore_bin_0,text_EmoSentScore_bin_1,text_EmoSentScore_bin_2,text_EmoSentScore_bin_3,text_EmoSentScore_bin_4,text_EmoSentScore_bin_5,text_EmoSentScore_bin_6,text_EmoSentScore_bin_7,text_EmoSentScore_bin_8,text_EmoSentScore_bin_9,text_EmoSentScore_bin_10,text_EmoSentScore_bin_11,text_EmoNegative_min,text_EmoNeutral_min,text_EmoPositive_min,text_EmoSentScore_min,text_EmoNegative_max,text_EmoNeutral_max,text_EmoPositive_max,text_EmoSentScore_max,text_EmoNegative_mean,text_EmoNeutral_mean,text_EmoPositive_mean,text_EmoSentScore_mean,text_EmoNegative_std,text_EmoNeutral_std,text_EmoPositive_std,text_EmoSentScore_std
155533987363364864,0.0,0.22,0.06,0.14,0.1,0.16,0.1,0.12,0.06,0.0,0.0,0.04,0.0,0.56,0.0,0.2,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.02,1,0,60,4,22.68,0.82,15.590996878758888,1.1192198449029085,0.0,0.4634146341463415,0.1707317073170731,0.1219512195121951,0.048780487804878,0.0,0.073170731707317,0.1219512195121951,0.0,0.0,0.0,0.0,0.0,0.1219512195121951,0.1463414634146341,0.3658536585365853,0.1707317073170731,0.073170731707317,0.0,0.1219512195121951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073,0.1707317073170731,0.2439024390243902,0.073170731707317,0.1951219512195122,0.0,0.0,0.0,0.0,0.1219512195121951,0.073170731707317,0.0,0.048780487804878,0.024390243902439,0.073170731707317,0.1951219512195122,0.1951219512195122,0.073170731707317,0.1463414634146341,0.048780487804878,0.0,0.0,0.3333333333333333,-0.333,0.6666666666666666,0.6428571428571429,0.7901863354037267,0.746,0.2049236856281976,0.2759783006056703,0.5190980137661321,0.3140975609756097,0.2262937562402927,0.1795093386144198,0.1536897740280975,0.3424685974566171
156511179060891648,0.0,0.02,0.08,0.18,0.26,0.16,0.14,0.08,0.02,0.0,0.04,0.02,0.0,0.3,0.26,0.0,0.28,0.0,0.08,0.04,0.0,0.0,0.0,0.04,19,1,200,7,95.54,2.46,36.991013801203344,1.4457538108656858,0.0,0.6991869918699187,0.1463414634146341,0.056910569105691,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382113821138211,0.3089430894308943,0.032520325203252,0.3739837398373983,0.073170731707317,0.073170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08130081300813,0.1138211382113821,0.1219512195121951,0.3902439024390244,0.1138211382113821,0.1707317073170731,0.008130081300813,0.0,0.0,0.0,0.0975609756097561,0.0,0.08130081300813,0.073170731707317,0.016260162601626,0.065040650406504,0.024390243902439,0.3658536585365853,0.1382113821138211,0.1300813008130081,0.008130081300813,0.0,0.1621621621621621,0.2439024390243902,-0.146,0.4860813704496788,0.6144393241167435,0.8243243243243243,0.811,0.0906504901994456,0.3576001742303294,0.5517493355702248,0.4609918699186991,0.1338984974684237,0.1362399147031193,0.1565923383069518,0.2573929984888184
156552903439069184,0.0,0.4,0.34,0.1,0.1,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.08,0.3,0.0,0.36,0.0,0.12,0.08,0.0,0.04,0.0,0.02,33,0,685,6,147.84,2.02,121.43367384237844,1.332329554133033,0.0,0.7524752475247525,0.1188118811881188,0.099009900990099,0.0,0.0198019801980198,0.0,0.0,0.0099009900990099,0.0,0.0,0.0,0.0,0.0,0.0594059405940594,0.3366336633663366,0.1485148514851485,0.1584158415841584,0.2277227722772277,0.0495049504950495,0.0,0.0198019801980198,0.0,0.0,0.0,0.0099009900990099,0.0099009900990099,0.0594059405940594,0.1485148514851485,0.3069306930693069,0.0495049504950495,0.3168316831683168,0.0891089108910891,0.0099009900990099,0.0,0.0,0.0,0.0099009900990099,0.0,0.0198019801980198,0.0198019801980198,0.0,0.1188118811881188,0.1782178217821782,0.2574257425742574,0.1188118811881188,0.2673267326732673,0.0099009900990099,0.0,0.125,0.0625,-0.571,0.7142857142857143,0.8125,0.8055555555555556,0.767,0.0904424436269925,0.3904779002063734,0.519079656166634,0.4286831683168317,0.1089875704681042,0.1500684031600665,0.1652246381820503,0.2362838941059279
156556086802571264,0.0,0.3,0.36,0.1,0.12,0.06,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.56,0.24,0.02,0.1,0.0,0.04,0.0,0.02,0.0,0.0,0.02,3,0,364,8,75.44,1.02,62.99794619263231,1.6962142721787417,0.0,0.392156862745098,0.2156862745098039,0.0,0.0,0.392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.6666666666666666,0.196078431372549,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.3333333333333333,0.0,0.2156862745098039,0.0588235294117647,0.2156862745098039,0.1176470588235294,0.0,0.0,0.0,0.392156862745098,0.0,0.0,0.0,0.0,0.0,0.196078431372549,0.0588235294117647,0.0196078431372549,0.2156862745098039,0.1176470588235294,0.0,0.1333333333333333,0.2926829268292683,-0.122,0.4364820846905538,0.5,0.8,0.733,0.2175569274912432,0.2468001244138714,0.5356429480948851,0.318078431372549,0.1778234569621838,0.0662727429277456,0.1788035454196628,0.3501820008588251
156652555731603456,0.0,0.38,0.04,0.1,0.12,0.1,0.16,0.06,0.0,0.02,0.0,0.02,0.0,0.92,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,3,0,63,2,19.88,0.1,15.551940623049498,0.3642156795423418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.1657142857142857,0.5,0.5,0.0440993788819875,0.5,0.7901863354037267,0.746,0.0301293520998347,0.265483617300131,0.7043870306000342,0.6742,0.0201993091519166,0.1492126379725605,0.1291014854623273,0.1089825674133253
157368874907185152,0.0,0.6,0.2,0.1,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.66,0.0,0.0,0.26,0.0,0.0,0.04,0.0,0.0,0.0,0.04,4,0,253,3,38.1,0.46,42.80055788307018,0.7615773105863908,0.0,0.782608695652174,0.1739130434782608,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,0.391304347826087,0.0869565217391304,0.0,0.2608695652173913,0.0869565217391304,0.0,0.0,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,0.217391304347826,0.217391304347826,0.0434782608695652,0.3478260869565217,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0,0.0,0.391304347826087,0.0869565217391304,0.0869565217391304,0.3043478260869565,0.0434782608695652,0.0,0.125,0.0,-0.368,0.5912610619469026,1.0,0.7797619047619048,0.736,0.0768290054268685,0.3834394394279778,0.5397315551451535,0.4629130434782609,0.1219130457177163,0.220675380164439,0.2110979209263307,0.2647173300374087
157409789017219072,0.0,0.38,0.18,0.16,0.08,0.06,0.08,0.02,0.02,0.0,0.0,0.02,0.0,0.46,0.28,0.12,0.0,0.1,0.0,0.02,0.0,0.0,0.0,0.02,2,0,152,10,34.84,1.24,33.67998254883449,1.901234829670186,0.0,0.532258064516129,0.1129032258064516,0.0967741935483871,0.0483870967741935,0.0806451612903225,0.1290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3064516129032258,0.2419354838709677,0.0967741935483871,0.0967741935483871,0.1451612903225806,0.1129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.1612903225806451,0.2580645161290322,0.1129032258064516,0.0806451612903225,0.1935483870967742,0.0,0.0,0.0,0.0,0.1290322580645161,0.064516129032258,0.0,0.064516129032258,0.064516129032258,0.1290322580645161,0.1774193548387097,0.0967741935483871,0.0,0.1774193548387097,0.0967741935483871,0.0,0.1456953642384106,0.2228982300884955,-0.368,0.5912610619469026,0.6666666666666666,0.7901863354037267,0.746,0.187845061551465,0.3404488527824031,0.4717060856661317,0.2838548387096774,0.208213169226744,0.1750558915104995,0.1894702777804175,0.3574737796998884
157660446571761664,0.0,0.0434782608695652,0.0,0.0869565217391304,0.3478260869565217,0.3260869565217391,0.1304347826086956,0.0217391304347826,0.0217391304347826,0.0,0.0,0.0217391304347826,0.0,0.3478260869565217,0.0,0.217391304347826,0.0,0.1304347826086956,0.0,0.2391304347826087,0.0,0.0217391304347826,0.0,0.0434782608695652,3,0,190,5,81.23913043478261,1.5,30.16928886033219,1.456784892227477,0.0,0.2463768115942029,0.3333333333333333,0.3043478260869565,0.0289855072463768,0.072463768115942,0.0144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072463768115942,0.5362318840579711,0.0,0.1304347826086956,0.0289855072463768,0.2028985507246377,0.0,0.0289855072463768,0.0,0.0,0.0,0.0,0.0,0.2753623188405797,0.1014492753623188,0.4057971014492754,0.0,0.072463768115942,0.144927536231884,0.0,0.0,0.0,0.0,0.0144927536231884,0.0,0.1014492753623188,0.0289855072463768,0.2028985507246377,0.3043478260869565,0.1304347826086956,0.0,0.0434782608695652,0.1304347826086956,0.0434782608695652,0.0,0.1657142857142857,0.2,-0.368,0.5912610619469026,0.8,0.7901863354037267,0.746,0.1781903393917435,0.3706324376174185,0.4511772229908378,0.2730579710144927,0.125798236692066,0.1710102854093506,0.1734920432124054,0.2501126148744843
158810910638321664,0.0,0.7096774193548387,0.0,0.064516129032258,0.0,0.032258064516129,0.032258064516129,0.064516129032258,0.064516129032258,0.0,0.0,0.032258064516129,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,1,0,38,1,9.193548387096774,0.032258064516129,9.812982403729968,0.1796053020267749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0440993788819875,0.1657142857142857,0.7901863354037267,0.746,0.0440993788819875,0.1657142857142857,0.7901863354037267,0.746,0.0440993788819875,0.1657142857142857,0.7901863354037267,0.746,,,,
158994397689200640,0.0,0.22,0.16,0.18,0.26,0.1,0.04,0.0,0.02,0.0,0.0,0.02,0.0,0.66,0.12,0.12,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.02,91,0,384,18,169.6,2.18,56.349130337529786,3.456375357545082,0.0,0.4770642201834862,0.0091743119266055,0.4311926605504587,0.0,0.0825688073394495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3486238532110092,0.6146788990825688,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0,0.0,0.0,0.0,0.0091743119266055,0.0,0.0091743119266055,0.0,0.0,0.0825688073394495,0.4495412844036697,0.018348623853211,0.0,0.4403669724770642,0.0,0.0,0.0,0.0,0.0825688073394495,0.0091743119266055,0.0,0.4311926605504587,0.0,0.0091743119266055,0.018348623853211,0.0091743119266055,0.0,0.091743119266055,0.3486238532110092,0.0,0.1657142857142857,0.0,-0.093,0.4364820846905538,1.0,0.7901863354037267,0.746,0.1660641819468019,0.242247983197186,0.5916878348560121,0.425651376146789,0.1275561907328002,0.099137529743532,0.1762555561838187,0.2911820855850876
159620729020379136,0.0,0.44,0.1,0.12,0.12,0.08,0.06,0.04,0.0,0.0,0.02,0.02,0.0,0.74,0.0,0.0,0.22,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3,0,176,3,41.88,0.32,44.38221743547517,0.6207303137828694,0.0,0.6875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.25,0.375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.25,0.375,0.3125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.0625,0.0625,0.25,0.0,0.3125,0.018348623853211,0.1657142857142857,0.3848167539267015,0.246,0.1387434554973822,0.4764397905759162,0.7901863354037267,0.746,0.0691124882107534,0.269009329504953,0.6618781822842936,0.5929375,0.0431557138837271,0.086946881511182,0.119830590106256,0.1576212628422954
159656627191566336,0.0,0.02,0.12,0.24,0.36,0.12,0.06,0.06,0.0,0.0,0.0,0.02,0.0,0.16,0.54,0.0,0.18,0.0,0.06,0.04,0.0,0.0,0.0,0.02,51,1,177,7,95.02,2.36,21.71380638568701,1.156348933991318,0.0,0.9491525423728814,0.0338983050847457,0.0169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059322033898305,0.5254237288135594,0.0254237288135593,0.0084745762711864,0.3135593220338983,0.0254237288135593,0.0,0.0084745762711864,0.0,0.0338983050847457,0.0,0.0338983050847457,0.0,0.0338983050847457,0.0,0.2966101694915254,0.059322033898305,0.5,0.0762711864406779,0.0,0.0,0.0,0.0,0.0338983050847457,0.0254237288135593,0.0169491525423728,0.0084745762711864,0.2796610169491525,0.0,0.059322033898305,0.0084745762711864,0.4830508474576271,0.0254237288135593,0.059322033898305,0.0,0.1657142857142857,0.0,0.0,0.2641921397379912,1.0,0.7901863354037267,0.746,0.0478886672254685,0.3947287588804232,0.5573825738941082,0.5096440677966102,0.034401964634591,0.1798625574018917,0.1779495581144596,0.1825353507700562
159808973330825216,0.0,0.3,0.14,0.08,0.06,0.18,0.12,0.04,0.06,0.0,0.0,0.02,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,3,0,93,1,30.18,0.08,22.929964354663145,0.2740475156178696,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0507075471698113,0.2204125950054288,0.3431053203040173,-0.093,0.4364820846905538,0.5459905660377359,0.6,0.516,0.1812750869823687,0.3407568873345952,0.4779680256830359,0.297,0.1754616748528654,0.1423816773438069,0.1242450355898654,0.2685901462575771
161119965255897088,0.0,0.22,0.18,0.32,0.14,0.06,0.02,0.04,0.0,0.0,0.0,0.02,0.0,0.74,0.0,0.0,0.22,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3,0,525,3,129.48,0.32,96.6363349082,0.6207303137828694,0.0,0.5625,0.0,0.0,0.1875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0625,0.0625,0.4375,0.0,0.0,0.0,0.0,0.25,0.1875,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.125,0.3125,0.0427553444180522,0.2011084718923198,0.3412256267409471,-0.093,0.4364820846905538,0.3733333333333333,0.7561361836896279,0.713,0.1982321362932214,0.2456809588356293,0.5560869048711491,0.3578125,0.1764361519819158,0.0576544306150788,0.1990652789567407,0.3714794240600682
161960523285135360,0.0,0.08,0.06,0.26,0.14,0.2,0.1,0.04,0.08,0.02,0.0,0.02,0.0,0.28,0.28,0.0,0.22,0.0,0.06,0.1,0.0,0.02,0.0,0.04,35,0,142,6,77.16,1.64,23.675838023657136,1.6132107672563547,0.0,0.4634146341463415,0.0365853658536585,0.2926829268292683,0.0121951219512195,0.0975609756097561,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512195121951,0.5121951219512195,0.0853658536585365,0.0975609756097561,0.1341463414634146,0.024390243902439,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.1341463414634146,0.3902439024390244,0.073170731707317,0.073170731707317,0.1219512195121951,0.0,0.0,0.0,0.0,0.0975609756097561,0.073170731707317,0.024390243902439,0.0,0.024390243902439,0.4024390243902439,0.048780487804878,0.1341463414634146,0.0609756097560975,0.1097560975609756,0.024390243902439,0.0,0.1657142857142857,0.2,-0.368,0.5912610619469026,0.8,0.7901863354037267,0.746,0.2030213225624839,0.3388440828190761,0.4581345946184398,0.2550975609756097,0.1884566433532508,0.1432565319956248,0.1579036012731948,0.3166806082605923
161997732272906240,0.0,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,26,0,71,1,37.142857142857146,0.5714285714285714,15.323495809035348,0.5345224838248488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.333,0.0,0.6666666666666666,0.3333333333333333,0.333,0.0,0.6666666666666666,0.3333333333333333,0.333,0.0,0.0,0.0,0.0
