AuthorId,audio_neu,audio_hap,audio_sad,audio_ang
317819510659403776,0.08163265306122448,0.7346938775510204,0.12244897959183673,0.061224489795918366
317876612413390848,0.4,0.44,0.16,0.0
318002764213653504,0.0196078431372549,0.9019607843137255,0.058823529411764705,0.0196078431372549
318039939433185280,0.42,0.48,0.02,0.08
319118793291485184,0.32,0.56,0.1,0.02
319574049645326336,0.14,0.62,0.24,0.0
319599642265055232,0.2,0.66,0.14,0.0
319679719367483392,0.23255813953488372,0.627906976744186,0.06976744186046512,0.06976744186046512
319889588481634304,0.12,0.6,0.28,0.0
6513083082585014273,0.22,0.62,0.16,0.0
6513111129795297282,0.22,0.54,0.14,0.1
6513889725630125071,0.0,1.0,0.0,0.0
6514151790278087695,0.40816326530612246,0.3673469387755102,0.22448979591836735,0.0
6514187942792008704,0.04,0.7,0.26,0.0
6514343473234056207,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.09090909090909091
6514395323132023823,0.2,0.6,0.1,0.1
6514404059612807169,0.34,0.5,0.14,0.02
6514532458662625281,0.32,0.46,0.16,0.06
6514583133029929984,0.23404255319148937,0.5531914893617021,0.1276595744680851,0.0851063829787234
6514607639085716480,0.56,0.3,0.1,0.04
6514944653786092559,0.13953488372093023,0.7209302325581395,0.09302325581395349,0.046511627906976744
6515069336393094144,0.24,0.56,0.16,0.04
6515365013799124993,0.24,0.5,0.14,0.12
6515874505594770447,0.0,1.0,0.0,0.0
6516083340905288719,0.5,0.4,0.06,0.04
6516250169351099392,0.2,0.52,0.18,0.1
6516812591862923265,0.3469387755102041,0.4489795918367347,0.16326530612244897,0.04081632653061224
6517191307302016000,0.16,0.68,0.16,0.0
6517363971442409473,0.3125,0.375,0.2916666666666667,0.020833333333333332
6518083074167673871,0.22,0.54,0.08,0.16
6518203895129314304,0.04,0.78,0.12,0.06
6518235610283512832,0.20408163265306123,0.6326530612244898,0.16326530612244897,0.0
6518244945940190223,0.020833333333333332,0.7916666666666666,0.125,0.0625
6518326220046734351,0.26,0.56,0.08,0.1
6518348325761078287,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222
6518560860503752706,0.26,0.5,0.24,0.0
6518753388715316224,0.28,0.54,0.16,0.02
6519537375389946895,0.16,0.6,0.2,0.04
6519740995792278528,0.16,0.56,0.18,0.1
6520228935370806272,0.0,0.8979591836734694,0.061224489795918366,0.04081632653061224
6521665310519464960,0.32,0.5,0.18,0.0
6521710933251724288,0.12,0.6,0.1,0.18
6521742754546979855,0.2916666666666667,0.5625,0.14583333333333334,0.0
6522262543627457536,0.2,0.68,0.1,0.02
6522500534753039375,0.13953488372093023,0.5581395348837209,0.23255813953488372,0.06976744186046512
6522747529862321152,0.28,0.58,0.12,0.02
6523044248697181199,0.20930232558139536,0.4186046511627907,0.27906976744186046,0.09302325581395349
6523124802989855744,0.38,0.22,0.32,0.08
6523181638002676736,0.24,0.6,0.16,0.0
6523232319333995520,0.1,0.7,0.14,0.06
6523429724432842754,0.14,0.6,0.1,0.16
6523608889030611983,0.2727272727272727,0.5454545454545454,0.06818181818181818,0.11363636363636363
6523833428180227087,0.18,0.58,0.24,0.0
6524080712872787969,0.42857142857142855,0.42857142857142855,0.10714285714285714,0.03571428571428571
6524175226292420610,0.6,0.28,0.1,0.02
6524608264112444416,0.2,0.58,0.2,0.02
6524735194920915983,0.12,0.56,0.32,0.0
6524927490330263553,0.32608695652173914,0.5,0.08695652173913043,0.08695652173913043
6524970431277962240,0.2,0.44,0.34,0.02
6524989463256809473,0.4166666666666667,0.4583333333333333,0.041666666666666664,0.08333333333333333
6525129722332976128,0.04,0.82,0.04,0.1
6525740513574786063,0.0,0.88,0.12,0.0
6525743478054797313,0.29545454545454547,0.5227272727272727,0.1590909090909091,0.022727272727272728
6526283968516461568,0.16326530612244897,0.5306122448979592,0.24489795918367346,0.061224489795918366
6526504560452703232,0.14,0.72,0.12,0.02
6526592327408948224,0.2,0.6,0.2,0.0
6526883385604145153,0.4,0.42,0.12,0.06
6526944940704928783,0.4,0.36,0.16,0.08
6527209509952164879,0.1956521739130435,0.5869565217391305,0.15217391304347827,0.06521739130434782
6527421253995729935,0.28,0.56,0.16,0.0
6527508667745440783,0.1836734693877551,0.7142857142857143,0.10204081632653061,0.0
6527574771670979584,0.2,0.6,0.2,0.0
6527662554011931663,0.18,0.54,0.22,0.06
6528288761841734656,0.0625,0.7083333333333334,0.16666666666666666,0.0625
6528372606939873282,0.22448979591836735,0.46938775510204084,0.2857142857142857,0.02040816326530612
6528374541701726209,0.2,0.58,0.1,0.12
6529056918734902287,0.5,0.5,0.0,0.0
6529104508352467968,0.12,0.64,0.22,0.02
6529345238501168143,0.08,0.6,0.3,0.02
6530047681807520768,0.2857142857142857,0.5306122448979592,0.1836734693877551,0.0
6530141826291078159,0.3055555555555556,0.4166666666666667,0.19444444444444445,0.08333333333333333
6531217736461194240,0.15,0.6,0.25,0.0
6531264780706971650,0.2708333333333333,0.4791666666666667,0.25,0.0
6531488475101795343,0.3191489361702128,0.3191489361702128,0.3404255319148936,0.02127659574468085
6531539613935211520,0.08,0.42,0.04,0.46
6531844094287680527,0.16,0.56,0.22,0.06
6531987541619381248,0.12,0.72,0.16,0.0
6532016726463250433,0.391304347826087,0.43478260869565216,0.15217391304347827,0.021739130434782608
6532020854291709953,0.12,0.64,0.14,0.1
6532023503598665729,0.21875,0.5625,0.15625,0.0625
6532024272469114881,0.38,0.4,0.22,0.0
6532025974656090113,0.42,0.24,0.3,0.04
6532027212991971330,0.14,0.64,0.22,0.0
6532037702479511554,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0
6532044282373619713,0.0851063829787234,0.7021276595744681,0.10638297872340426,0.10638297872340426
6532046004873592834,0.28,0.52,0.12,0.08
6532049598813323266,0.6122448979591837,0.2653061224489796,0.04081632653061224,0.08163265306122448
6532058605720453122,0.25,0.6785714285714286,0.03571428571428571,0.03571428571428571
6532059115517116418,0.18,0.4,0.24,0.18
6532063739074576386,0.2653061224489796,0.4897959183673469,0.1836734693877551,0.061224489795918366
6532066955833147394,0.40816326530612246,0.24489795918367346,0.2857142857142857,0.061224489795918366
6532069917905141762,0.22,0.62,0.08,0.08
6532073137167679489,0.061224489795918366,0.8367346938775511,0.10204081632653061,0.0
6532076564975206401,0.38,0.44,0.14,0.04
6532080971775229954,0.4,0.34,0.16,0.1
6532090379502616578,0.46,0.36,0.14,0.04
6532280836195090433,0.4,0.36,0.08,0.16
6532291289319243778,0.5510204081632653,0.2653061224489796,0.1836734693877551,0.0
6532328629324480513,0.11363636363636363,0.7045454545454546,0.09090909090909091,0.09090909090909091
6532346772960886785,0.04,0.78,0.18,0.0
6532376288685113345,0.3,0.58,0.12,0.0
6532390888555249665,0.1836734693877551,0.5510204081632653,0.16326530612244897,0.10204081632653061
6532405725972512770,0.4,0.46,0.1,0.04
6532421722887618561,0.42,0.44,0.14,0.0
6532752982029636623,0.28,0.56,0.16,0.0
6532832431651689487,0.16,0.62,0.2,0.02
6533102516320605184,0.36,0.5,0.1,0.04
6533124935655625728,0.32,0.32,0.12,0.24
6533680555991503887,0.34210526315789475,0.5789473684210527,0.05263157894736842,0.02631578947368421
6533879019270575119,0.38,0.38,0.22,0.02
6533971691293381647,0.22,0.5,0.18,0.1
6534155575465967618,0.12,0.64,0.2,0.04
6534159106956071936,0.23529411764705882,0.47058823529411764,0.17647058823529413,0.11764705882352941
6534188197612622863,0.34,0.48,0.12,0.06
6534397508116812815,0.23076923076923078,0.5576923076923077,0.038461538461538464,0.17307692307692307
6534454270127772672,0.08,0.8,0.08,0.04
6534677118847046671,0.06,0.86,0.02,0.06
6534717365253313536,0.34,0.4,0.22,0.04
6534771765732709376,0.0625,0.75,0.16666666666666666,0.020833333333333332
6535717484098491407,0.12,0.68,0.2,0.0
6535738712360227840,0.06,0.92,0.0,0.02
6535828231894532098,0.4,0.44,0.16,0.0
6536013812355568640,0.1276595744680851,0.574468085106383,0.2553191489361702,0.0425531914893617
6536048604325352463,0.14,0.6,0.22,0.04
6536055225575281679,0.2,0.4,0.4,0.0
6536114759951286274,0.1935483870967742,0.5483870967741935,0.16129032258064516,0.0967741935483871
6536137823907484687,0.2,0.5,0.3,0.0
6536358761823491087,0.2,0.58,0.16,0.06
6536433441746714625,0.32,0.52,0.16,0.0
6536465186713244672,0.14,0.82,0.04,0.0
6536642764967253007,0.22,0.56,0.14,0.08
6536856937819018240,0.32,0.5,0.18,0.0
6537064755746996225,0.22,0.54,0.2,0.04
6537085983824068609,0.24,0.66,0.1,0.0
6537200831648563201,0.18,0.74,0.02,0.06
6537333421599888399,0.3,0.5666666666666667,0.0,0.13333333333333333
6537539573235323904,0.08,0.8,0.08,0.04
6537658684934198287,0.02,0.94,0.0,0.04
6537670833337275392,0.14,0.54,0.2,0.12
6537682345192144897,0.40816326530612246,0.40816326530612246,0.12244897959183673,0.061224489795918366
6537702061838963727,0.12,0.84,0.02,0.02
6538352690798870529,0.30612244897959184,0.46938775510204084,0.16326530612244897,0.061224489795918366
6538641260692553729,0.38,0.36,0.16,0.1
6538720785794662405,0.24,0.46,0.24,0.06
6538973644943561728,0.1702127659574468,0.574468085106383,0.2127659574468085,0.0425531914893617
6539224749447774209,0.28,0.6,0.08,0.04
6539279902364565505,0.47619047619047616,0.23809523809523808,0.19047619047619047,0.09523809523809523
6539374943947358209,0.18,0.56,0.18,0.08
6539382992593228815,0.42,0.46,0.1,0.02
6539537882767835142,0.32,0.48,0.18,0.02
6539650584662791168,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0
6539733547396464641,0.24,0.46,0.2,0.1
6539764817903752207,0.14,0.7,0.14,0.02
6540006013051289601,0.46938775510204084,0.4489795918367347,0.08163265306122448,0.0
6540026741103023119,0.16326530612244897,0.5714285714285714,0.14285714285714285,0.12244897959183673
6540098628496719878,0.32653061224489793,0.4489795918367347,0.1836734693877551,0.04081632653061224
6540148109580702720,0.18,0.7,0.1,0.02
6540404336780907535,0.28,0.48,0.18,0.06
6540513892694605826,0.26,0.5,0.16,0.08
6540575668614791174,0.22,0.6,0.18,0.0
6540718203861188610,0.32,0.28,0.4,0.0
6540812212833883151,0.06,0.76,0.16,0.02
6540919389385670657,0.22,0.56,0.18,0.04
6540985136225288193,0.30612244897959184,0.46938775510204084,0.1836734693877551,0.04081632653061224
6541052130856276992,0.28,0.56,0.14,0.02
6541259611813450767,0.02,0.88,0.0,0.1
6541266268505686022,0.1,0.62,0.28,0.0
6541317462061749248,0.20408163265306123,0.40816326530612246,0.32653061224489793,0.061224489795918366
6541388571264177167,0.16,0.52,0.3,0.02
6541596946312839170,0.16,0.48,0.26,0.1
6541704765981999106,0.2857142857142857,0.5,0.14285714285714285,0.07142857142857142
6541964509791043586,0.14,0.68,0.12,0.06
6542038442182726671,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.0
6542132464968537088,0.22,0.38,0.22,0.18
6542261688526181391,0.26,0.58,0.1,0.06
6542334657580761090,0.3,0.6,0.04,0.06
6542435833994362886,0.16,0.68,0.12,0.04
6542499800981454853,0.02040816326530612,0.7142857142857143,0.04081632653061224,0.22448979591836735
6542833064140084224,0.18,0.62,0.16,0.04
6543072680889816079,0.16,0.38,0.06,0.4
6543120084473222144,0.28,0.5,0.1,0.12
6543223918874132485,0.4897959183673469,0.1836734693877551,0.16326530612244897,0.16326530612244897
6543286407417905157,0.36,0.38,0.08,0.18
6543308781541921792,0.06,0.74,0.18,0.02
6543324154828718085,0.0425531914893617,0.7659574468085106,0.02127659574468085,0.1702127659574468
6543508471143207936,0.44680851063829785,0.3829787234042553,0.1276595744680851,0.0425531914893617
6543522320407860224,0.1836734693877551,0.4489795918367347,0.32653061224489793,0.04081632653061224
6543590374026253327,0.42,0.24,0.26,0.08
6543605476445110277,0.32,0.32,0.2,0.16
6543634815613146112,0.22,0.64,0.06,0.08
6543669600519979013,0.0,0.6666666666666666,0.0,0.3333333333333333
6543775256719397903,0.2826086956521739,0.5217391304347826,0.08695652173913043,0.10869565217391304
6543789205896565775,0.08,0.64,0.26,0.02
6544056336920592385,0.3,0.52,0.16,0.02
6544145122353746944,0.12244897959183673,0.7346938775510204,0.14285714285714285,0.0
6544174139647726607,0.18,0.66,0.16,0.0
6544363428096529423,0.3,0.58,0.12,0.0
6544551933250638863,0.12,0.44,0.4,0.04
6544592032562697216,0.08,0.74,0.16,0.02
6544918007401944079,0.22,0.52,0.24,0.02
6544974287949774850,0.32,0.54,0.12,0.02
6544986284278944783,0.0,1.0,0.0,0.0
6545045378172747777,0.24,0.44,0.28,0.04
6545455534308392966,0.12,0.58,0.26,0.04
6545563967530472463,0.0,1.0,0.0,0.0
6545638579790418959,0.06,0.82,0.06,0.06
6545668944928292866,0.24,0.48,0.24,0.04
6545712613920084992,0.12,0.6,0.26,0.02
6545747907461518351,0.16279069767441862,0.3953488372093023,0.32558139534883723,0.11627906976744186
6545928371962909711,0.6,0.28,0.08,0.04
6545962918596460545,0.24,0.44,0.26,0.06
6546113344142311426,0.34,0.48,0.16,0.02
6546288169511026689,0.16326530612244897,0.5102040816326531,0.22448979591836735,0.10204081632653061
6546395983622062081,0.24489795918367346,0.5306122448979592,0.1836734693877551,0.04081632653061224
6546636005082928143,0.12244897959183673,0.6122448979591837,0.12244897959183673,0.14285714285714285
6546693032771010561,0.24,0.58,0.1,0.08
6546974064106373121,0.18,0.62,0.2,0.0
6547000688243643392,0.4,0.42,0.12,0.06
6547014644525962255,0.32,0.52,0.1,0.06
6547093763313898511,0.14,0.48,0.36,0.02
6547240731953790978,0.3,0.46,0.18,0.06
6547273383942848513,0.22,0.6,0.14,0.04
6547567229026189313,0.12,0.7,0.16,0.02
6547578049003525120,0.12,0.72,0.14,0.02
6547628139156116495,0.0,1.0,0.0,0.0
6547676764964225025,0.2,0.32,0.42,0.06
6547701649031397386,0.54,0.1,0.1,0.26
6547952739026998287,0.45454545454545453,0.36363636363636365,0.1590909090909091,0.022727272727272728
6548289446025641985,0.24489795918367346,0.5918367346938775,0.10204081632653061,0.061224489795918366
6548379427179336719,0.24,0.44,0.32,0.0
6548766538252424192,0.18,0.68,0.08,0.06
6548982746415371279,0.3,0.46,0.22,0.02
6549009818115457026,0.28,0.5,0.2,0.02
6549016464005906433,0.0,0.7,0.3,0.0
6549146608851255302,0.12244897959183673,0.6326530612244898,0.1836734693877551,0.061224489795918366
6549218495832293378,0.22,0.62,0.1,0.06
6549231235099820038,0.10204081632653061,0.46938775510204084,0.40816326530612246,0.02040816326530612
6549348510113808385,0.30612244897959184,0.4897959183673469,0.14285714285714285,0.061224489795918366
6549379591075725318,0.32,0.54,0.14,0.0
6549424200120013824,0.14,0.72,0.14,0.0
6549486104330900495,0.2857142857142857,0.5714285714285714,0.12244897959183673,0.02040816326530612
6549520370708272128,0.5,0.5,0.0,0.0
6549523079993758735,0.2916666666666667,0.3958333333333333,0.3125,0.0
6550052072165741568,0.46,0.36,0.06,0.12
6550103366838522895,0.1,0.64,0.1,0.16
6550178482918265856,0.22,0.42,0.18,0.18
6550264062717853697,0.32,0.4,0.1,0.18
6550346510280709120,0.16,0.48,0.3,0.06
6550649527018455041,0.26,0.52,0.16,0.06
6550860111572566017,0.18,0.48,0.32,0.02
6550901469838163969,0.3333333333333333,0.5208333333333334,0.125,0.020833333333333332
6551160991730635791,0.24,0.6,0.1,0.06
6551198745949241346,0.32653061224489793,0.3877551020408163,0.2653061224489796,0.02040816326530612
6551395522057551873,0.22,0.62,0.06,0.1
6551766640801879055,0.54,0.4,0.04,0.02
6552114540522356738,0.2,0.52,0.22,0.06
6552291372190777345,0.16326530612244897,0.6530612244897959,0.14285714285714285,0.04081632653061224
6552308917077786625,0.58,0.32,0.06,0.04
6552355175539938304,0.2,0.6,0.18,0.02
6552477772945588226,0.26,0.52,0.2,0.02
6553036425460695045,0.66,0.3,0.02,0.02
6553066227463618562,0.3877551020408163,0.5510204081632653,0.02040816326530612,0.04081632653061224
6553215339936350209,0.13333333333333333,0.6222222222222222,0.2,0.044444444444444446
6553326873038820367,0.36,0.46,0.14,0.04
6553384387050738688,0.24,0.7,0.06,0.0
6553626755331670022,0.30434782608695654,0.41304347826086957,0.1956521739130435,0.08695652173913043
6553661281542307845,0.3333333333333333,0.5,0.16666666666666666,0.0
6553716292161917952,0.16,0.72,0.08,0.04
6553951877507186694,0.14893617021276595,0.48936170212765956,0.02127659574468085,0.3404255319148936
6554589380550819842,0.3673469387755102,0.4489795918367347,0.14285714285714285,0.04081632653061224
6554624043293605890,0.4583333333333333,0.4375,0.10416666666666667,0.0
6554710335591289871,0.14,0.6,0.18,0.08
6554853199042789377,0.26,0.44,0.16,0.14
6554908518821871622,0.16,0.5,0.06,0.28
6555061269999894534,0.34,0.44,0.14,0.08
6555142318759313413,0.7142857142857143,0.23809523809523808,0.047619047619047616,0.0
6555220646127992833,0.24,0.54,0.1,0.12
6555420155613025280,0.16,0.56,0.14,0.14
6555468622659256326,0.38,0.38,0.2,0.04
6555529175954964485,0.06,0.44,0.02,0.48
6555785707935383557,0.2972972972972973,0.6756756756756757,0.02702702702702703,0.0
6555876829172301825,0.14,0.62,0.18,0.06
6556411647208357889,0.02,0.52,0.06,0.4
6556497706340122629,0.020833333333333332,0.6458333333333334,0.125,0.20833333333333334
6556505564058025989,0.0,0.625,0.25,0.125
6556711399023280129,0.2857142857142857,0.5,0.14285714285714285,0.07142857142857142
6556791178150117381,0.48,0.4,0.12,0.0
6556836108674536463,0.18,0.68,0.14,0.0
6556870496577683458,0.34,0.36,0.26,0.04
6556877952562413574,0.1,0.84,0.06,0.0
6556886203990299648,0.24489795918367346,0.5102040816326531,0.10204081632653061,0.14285714285714285
6557111858624266246,0.25,0.42857142857142855,0.21428571428571427,0.10714285714285714
6557271333775523841,0.20408163265306123,0.6326530612244898,0.14285714285714285,0.02040816326530612
6557307220122779654,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333
6557312869921849350,0.1,0.7,0.2,0.0
6557382015251169286,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
6557459164032434178,0.14,0.72,0.12,0.02
6557582395964588038,0.375,0.375,0.25,0.0
6557655795588546566,0.24489795918367346,0.5510204081632653,0.1836734693877551,0.02040816326530612
6557690023084621825,0.061224489795918366,0.7346938775510204,0.061224489795918366,0.14285714285714285
6557732455472726022,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.0
6557966813832986630,0.5,0.25,0.21875,0.03125
6558008495928524805,0.42857142857142855,0.3673469387755102,0.12244897959183673,0.08163265306122448
6558038560347209733,0.2127659574468085,0.6382978723404256,0.1276595744680851,0.02127659574468085
6558063157310570501,0.1956521739130435,0.5434782608695652,0.13043478260869565,0.13043478260869565
6558185546324672518,0.26,0.46,0.28,0.0
6558390805223735301,0.10204081632653061,0.8367346938775511,0.061224489795918366,0.0
6558499489652506630,0.3137254901960784,0.47058823529411764,0.1568627450980392,0.058823529411764705
6558598898364612613,0.38,0.4,0.14,0.08
6558618263881695237,0.1,0.56,0.22,0.12
6558680246312599557,0.18,0.62,0.16,0.04
6558848595658063878,0.22,0.56,0.12,0.1
6558879147065475077,0.2,0.66,0.06,0.08
6558991090002608133,0.1,0.7,0.18,0.02
6559029077658075138,0.3,0.54,0.14,0.02
6559160631530225670,0.08,0.58,0.3,0.04
6559247386319880197,0.20408163265306123,0.5714285714285714,0.20408163265306123,0.02040816326530612
6559322345819209730,0.06,0.58,0.08,0.28
6559456551327776770,0.24,0.48,0.2,0.08
6559474317452034054,0.2,0.68,0.08,0.04
6559785782721658881,0.3333333333333333,0.4166666666666667,0.25,0.0
6559841097270083589,0.34,0.42,0.16,0.08
6560080308196212738,0.38,0.48,0.1,0.04
6560279880163377158,0.06,0.76,0.1,0.08
6560310429825155077,0.1956521739130435,0.5,0.1956521739130435,0.10869565217391304
6560427326932287489,0.12244897959183673,0.5510204081632653,0.32653061224489793,0.0
6560433454759854082,0.24,0.52,0.22,0.02
6560641703412924418,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.11764705882352941
6560645001218113541,0.2,0.68,0.12,0.0
6560662998464987141,0.19047619047619047,0.5952380952380952,0.14285714285714285,0.07142857142857142
6560772386857304070,0.26,0.48,0.16,0.1
6560847379472695302,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.058823529411764705
6561388441447743493,0.0,0.0,1.0,0.0
6561698620889628677,0.08,0.62,0.08,0.22
6561768893960945670,0.2653061224489796,0.3673469387755102,0.3469387755102041,0.02040816326530612
6561922247270023173,0.20454545454545456,0.3181818181818182,0.45454545454545453,0.022727272727272728
6562090538391601158,0.36,0.36,0.28,0.0
6562163477942566917,0.24,0.62,0.1,0.04
6562171184167092229,0.0,1.0,0.0,0.0
6562173987097657349,0.35135135135135137,0.5675675675675675,0.05405405405405406,0.02702702702702703
6562284307293421570,0.0784313725490196,0.7647058823529411,0.13725490196078433,0.0196078431372549
6562303921976279042,0.2564102564102564,0.38461538461538464,0.15384615384615385,0.20512820512820512
6562406990467121158,0.36,0.5,0.06,0.08
6562447552460570629,0.42,0.5,0.06,0.02
6562553144034705414,0.22,0.42,0.16,0.2
6562568128043220997,0.5,0.4375,0.041666666666666664,0.020833333333333332
6562714514411749381,0.12,0.82,0.0,0.06
6562806738129523712,0.24,0.62,0.06,0.08
6562826773666627590,0.6,0.0,0.4,0.0
6562897168310288390,0.5,0.0,0.25,0.25
6562919005518315526,0.3877551020408163,0.46938775510204084,0.08163265306122448,0.061224489795918366
6562929575235207173,0.34,0.52,0.06,0.08
6563180908793479173,0.26,0.5,0.22,0.02
6563243647754616834,0.19230769230769232,0.7115384615384616,0.057692307692307696,0.038461538461538464
6563253073665277953,0.4,0.4,0.1,0.1
6563596352189792258,0.1,0.74,0.1,0.06
6563639797520547845,0.0,1.0,0.0,0.0
6563714517539930117,0.18,0.66,0.14,0.02
6563925025857732609,0.5652173913043478,0.2608695652173913,0.15217391304347827,0.021739130434782608
6563961760993460225,0.2,0.52,0.28,0.0
6564118163502497797,0.24,0.7,0.02,0.04
6564382305513816070,0.04,0.58,0.04,0.34
6564544009493577730,0.06,0.8,0.1,0.04
6564616730387660806,0.2,0.58,0.04,0.18
6564778774453288965,0.28,0.54,0.12,0.06
6564830945446674438,0.2,0.54,0.24,0.02
6564889087244812294,0.1,0.8,0.08,0.02
6564967198032953350,0.125,0.6875,0.1875,0.0
6565050807115322368,0.16,0.58,0.2,0.06
6565327679192498177,0.46,0.24,0.26,0.04
6565453112646336517,0.625,0.375,0.0,0.0
6565768290542714885,0.3,0.3,0.22,0.18
6565799006897864710,0.04,0.56,0.0,0.4
6565807542626025474,0.22,0.66,0.12,0.0
6565866112541917186,0.36,0.58,0.06,0.0
6566133368642781189,0.2,0.7,0.08,0.02
6566189620521172998,0.06,0.78,0.14,0.02
6566191792055533573,0.08,0.74,0.04,0.14
6566448776444411910,0.22,0.6,0.18,0.0
6566503241080225798,0.29411764705882354,0.6470588235294118,0.058823529411764705,0.0
6566557630999330821,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.08333333333333333
6566600271655354373,0.14893617021276595,0.5106382978723404,0.3404255319148936,0.0
6566606516533624833,0.34,0.54,0.1,0.02
6566678306179334150,0.16,0.76,0.06,0.02
6566681874407587845,0.21739130434782608,0.7391304347826086,0.043478260869565216,0.0
6566794475787862022,0.36,0.62,0.02,0.0
6566960231807456256,0.14,0.7,0.16,0.0
6566965659133460485,0.10638297872340426,0.5531914893617021,0.2765957446808511,0.06382978723404255
6567119821694959622,0.24,0.58,0.12,0.06
6567147761920622593,0.2,0.48,0.3,0.02
6567184055186964482,0.22,0.6,0.14,0.04
6567194583200301061,0.28,0.58,0.14,0.0
6567258183713472514,0.2608695652173913,0.5217391304347826,0.13043478260869565,0.08695652173913043
6567362572751405062,0.28,0.44,0.22,0.06
6567504738509570053,0.2653061224489796,0.5306122448979592,0.16326530612244897,0.04081632653061224
6567527889910661126,0.24,0.56,0.04,0.16
6567577879558471682,0.14,0.54,0.18,0.14
6567755362442231814,0.08,0.62,0.3,0.0
6567821421409615878,0.24489795918367346,0.5102040816326531,0.12244897959183673,0.12244897959183673
6567951759301017606,0.30952380952380953,0.5238095238095238,0.023809523809523808,0.14285714285714285
6567954292233617414,0.14,0.62,0.14,0.1
6568418861988659205,0.17647058823529413,0.6470588235294118,0.11764705882352941,0.058823529411764705
6568491948217303045,0.16,0.48,0.3,0.06
6568647747972448262,0.3,0.62,0.08,0.0
6568774386248253446,0.08,0.44,0.0,0.48
6568872572489973765,0.26,0.6,0.04,0.1
6568942546624741382,0.26,0.5,0.06,0.18
6569056862712610822,0.06666666666666667,0.6666666666666666,0.17777777777777778,0.08888888888888889
6569105361645813761,0.22448979591836735,0.46938775510204084,0.2653061224489796,0.04081632653061224
6569127634877202438,0.32,0.46,0.04,0.18
6569227629835730950,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0
6569444425590767621,0.19607843137254902,0.3333333333333333,0.23529411764705882,0.23529411764705882
6569474725314756614,0.26,0.32,0.18,0.24
6569511936889815045,0.04,0.92,0.04,0.0
6569526797506248710,0.12,0.64,0.14,0.1
6569686922288349189,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0
6569908547428810754,0.3673469387755102,0.4897959183673469,0.10204081632653061,0.04081632653061224
6570042666409852929,0.42,0.48,0.06,0.04
6570234335260688390,0.32,0.38,0.26,0.04
6570288889230262273,0.32,0.6,0.08,0.0
6570543514585006086,0.08,0.78,0.1,0.04
6570667439871754241,0.12,0.68,0.2,0.0
6570743415952408581,0.12,0.6,0.24,0.04
6571025613955366917,0.2,0.62,0.16,0.02
6571074551814979589,0.22,0.48,0.3,0.0
6571154688619167750,0.18,0.6,0.08,0.14
6571263757262241798,0.14285714285714285,0.7346938775510204,0.12244897959183673,0.0
6571326618643087366,0.16,0.78,0.06,0.0
6571572441092096006,0.18,0.58,0.16,0.08
6571623053608321029,0.12,0.38,0.06,0.44
6571678595952394246,0.3,0.4,0.3,0.0
6571718877972070406,0.18,0.8,0.0,0.02
6571722122438377477,0.12244897959183673,0.6122448979591837,0.08163265306122448,0.1836734693877551
6571744293085052929,0.3125,0.5208333333333334,0.14583333333333334,0.020833333333333332
6571824638783340549,0.2,0.6,0.06,0.14
6571833419927486470,0.16,0.46,0.02,0.36
6571841777434066949,0.04,0.62,0.2,0.14
6571981335379279877,0.62,0.32,0.06,0.0
6572068474825424901,0.42,0.4,0.1,0.08
6572108335720726529,0.375,0.4583333333333333,0.14583333333333334,0.020833333333333332
6572321866646781957,0.26,0.68,0.02,0.04
6572351650379317254,0.14,0.62,0.18,0.06
6572437734982893573,0.5319148936170213,0.3617021276595745,0.0851063829787234,0.02127659574468085
6572448670686593029,0.26,0.48,0.16,0.1
6572473898238083078,0.36,0.52,0.12,0.0
6572508662361833477,0.48,0.46,0.04,0.02
6572557969283973125,0.3673469387755102,0.46938775510204084,0.12244897959183673,0.04081632653061224
6572597006962884614,0.18,0.72,0.06,0.04
6572772463398240262,0.28,0.6,0.12,0.0
6572785217609973766,0.26,0.52,0.22,0.0
6572894275406036997,0.22,0.72,0.06,0.0
6572898077510139910,0.3,0.46,0.24,0.0
6572964151340875781,0.22,0.56,0.2,0.02
6572986337635991554,0.23809523809523808,0.3333333333333333,0.19047619047619047,0.23809523809523808
6573072568223268870,0.4,0.4666666666666667,0.13333333333333333,0.0
6573124298751016966,0.06,0.74,0.14,0.06
6573269812078919686,0.22,0.58,0.2,0.0
6573347882760781830,0.3877551020408163,0.5510204081632653,0.061224489795918366,0.0
6573628554436067334,0.44,0.18,0.38,0.0
6573688484548427778,0.12,0.74,0.1,0.04
6573987421229596677,0.0,0.058823529411764705,0.0,0.9411764705882353
6574021991501938694,0.06,0.86,0.08,0.0
