AuthorId,text_CaptionLength_bin_0,text_CaptionLength_bin_1,text_CaptionLength_bin_2,text_CaptionLength_bin_3,text_CaptionLength_bin_4,text_CaptionLength_bin_5,text_CaptionLength_bin_6,text_CaptionLength_bin_7,text_CaptionLength_bin_8,text_CaptionLength_bin_9,text_CaptionLength_bin_10,text_CaptionLength_bin_11,text_EmojisLength_bin_0,text_EmojisLength_bin_1,text_EmojisLength_bin_2,text_EmojisLength_bin_3,text_EmojisLength_bin_4,text_EmojisLength_bin_5,text_EmojisLength_bin_6,text_EmojisLength_bin_7,text_EmojisLength_bin_8,text_EmojisLength_bin_9,text_EmojisLength_bin_10,text_EmojisLength_bin_11,text_n_hashtag_bin_0,text_n_hashtag_bin_1,text_n_hashtag_bin_2,text_n_hashtag_bin_3,text_n_hashtag_bin_4,text_n_hashtag_bin_5,text_n_hashtag_bin_6,text_n_hashtag_bin_7,text_n_hashtag_bin_8,text_n_hashtag_bin_9,text_n_hashtag_bin_10,text_n_hashtag_bin_11,text_CaptionLength_min,text_EmojisLength_min,text_n_hashtag_min,text_CaptionLength_max,text_EmojisLength_max,text_n_hashtag_max,text_CaptionLength_mean,text_EmojisLength_mean,text_n_hashtag_mean,text_CaptionLength_std,text_EmojisLength_std,text_n_hashtag_std,text_EmoNegative_bin_0,text_EmoNegative_bin_1,text_EmoNegative_bin_2,text_EmoNegative_bin_3,text_EmoNegative_bin_4,text_EmoNegative_bin_5,text_EmoNegative_bin_6,text_EmoNegative_bin_7,text_EmoNegative_bin_8,text_EmoNegative_bin_9,text_EmoNegative_bin_10,text_EmoNegative_bin_11,text_EmoNeutral_bin_0,text_EmoNeutral_bin_1,text_EmoNeutral_bin_2,text_EmoNeutral_bin_3,text_EmoNeutral_bin_4,text_EmoNeutral_bin_5,text_EmoNeutral_bin_6,text_EmoNeutral_bin_7,text_EmoNeutral_bin_8,text_EmoNeutral_bin_9,text_EmoNeutral_bin_10,text_EmoNeutral_bin_11,text_EmoPositive_bin_0,text_EmoPositive_bin_1,text_EmoPositive_bin_2,text_EmoPositive_bin_3,text_EmoPositive_bin_4,text_EmoPositive_bin_5,text_EmoPositive_bin_6,text_EmoPositive_bin_7,text_EmoPositive_bin_8,text_EmoPositive_bin_9,text_EmoPositive_bin_10,text_EmoPositive_bin_11,text_EmoSentScore_bin_0,text_EmoSentScore_bin_1,text_EmoSentScore_bin_2,text_EmoSentScore_bin_3,text_EmoSentScore_bin_4,text_EmoSentScore_bin_5,text_EmoSentScore_bin_6,text_EmoSentScore_bin_7,text_EmoSentScore_bin_8,text_EmoSentScore_bin_9,text_EmoSentScore_bin_10,text_EmoSentScore_bin_11,text_EmoNegative_min,text_EmoNeutral_min,text_EmoPositive_min,text_EmoSentScore_min,text_EmoNegative_max,text_EmoNeutral_max,text_EmoPositive_max,text_EmoSentScore_max,text_EmoNegative_mean,text_EmoNeutral_mean,text_EmoPositive_mean,text_EmoSentScore_mean,text_EmoNegative_std,text_EmoNeutral_std,text_EmoPositive_std,text_EmoSentScore_std
@TOYSTVHK,0.0,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.7272727272727273,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.7272727272727273,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0,0,0,911,5,16,335.45454545454544,1.0,3.090909090909091,337.6750993592402,2.0,6.410219114110617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0381944444444444,0.15625,0.2671755725190839,0.214,0.0534351145038167,0.6793893129770993,0.8055555555555556,0.767,0.0520495990438738,0.6318311936155449,0.3161192073405814,0.2642727272727272,0.0045952349218674,0.1577324376572127,0.1623276725790801,0.1667357735515032
@TSTUDIO1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,792,1,0,673.2,0.85,0.0,290.1472584377584,0.3663475485325232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0656934306569343,0.583941605839416,0.3503649635036496,0.285,0.0656934306569343,0.583941605839416,0.3503649635036496,0.285,0.0656934306569343,0.583941605839416,0.3503649635036496,0.285,0.0,0.0,0.0,0.0
@TVB_Variety,0.0,0.1,0.0,0.05,0.1,0.0,0.2,0.1,0.2,0.0,0.2,0.05,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0,0,0,744,10,3,453.75,5.15,1.8,221.82422510200564,3.0655127501043986,0.8944271909999159,0.0,0.8932038834951457,0.1067961165048543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6019417475728155,0.0,0.0,0.3300970873786408,0.0679611650485436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679611650485436,0.0388349514563106,0.145631067961165,0.145631067961165,0.0,0.6019417475728155,0.0,0.0,0.0,0.0,0.0679611650485436,0.0388349514563106,0.0,0.145631067961165,0.145631067961165,0.0,0.0,0.0,0.0,0.0,0.6019417475728155,0.0440993788819875,0.1657142857142857,0.2861538461538461,0.163,0.1382978723404255,0.5907692307692308,0.7901863354037267,0.746,0.0619726723648689,0.2858288509053531,0.6521984767297779,0.5901747572815533,0.0271178941243304,0.1536039234094937,0.1777755029208895,0.2026657359620238
@TalhaSajjadPageStatus,0.0,0.2,0.0,0.05,0.2,0.0,0.3,0.0,0.15,0.05,0.0,0.05,0.0,0.25,0.1,0.3,0.15,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.25,0.3,0.15,0.0,0.0,0.15,0.0,0.05,0.05,0.0,0.05,0,0,0,2395,12,138,1054.95,3.85,41.15,696.1322828767231,3.703128122916738,42.77637690422871,0.0,0.5064935064935064,0.3116883116883117,0.0,0.0,0.1558441558441558,0.0259740259740259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3766233766233766,0.2467532467532467,0.0519480519480519,0.2467532467532467,0.0779220779220779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298701298701298,0.1298701298701298,0.2467532467532467,0.0519480519480519,0.0259740259740259,0.4155844155844156,0.0,0.0,0.0,0.0,0.1558441558441558,0.0259740259740259,0.0,0.0,0.0779220779220779,0.2337662337662337,0.0129870129870129,0.0519480519480519,0.0909090909090909,0.0129870129870129,0.3376623376623376,0.04125,0.1291512915129151,0.2926829268292683,-0.214,0.5424354243542435,0.5459905660377359,0.7901863354037267,0.746,0.1396238915947843,0.3039269685940509,0.5564491398111647,0.4168701298701298,0.1453657497201521,0.1429720060432023,0.2005417470788799,0.3197286822921054
@Taliss,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,358,0,0,481,4,2,423.0,1.25,1.5,50.37856687123999,1.8929694486000916,1.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0440993788819875,0.1657142857142857,0.4681302147449049,0.221,0.2471618109697715,0.3372781065088757,0.7901863354037267,0.746,0.1149994157788203,0.2797845752601444,0.6052160089610352,0.4902,0.0784573904071735,0.0665578281057499,0.1183678133749642,0.1894761198673859
@TangGe,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,378,0,0,754,5,0,447.05,4.0,0.0,141.93159026724626,2.051956704170308,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.044959128065395,0.2727272727272727,0.3936170212765957,0.255,0.1382978723404255,0.4680851063829787,0.6784741144414169,0.634,0.1125766096233949,0.3907098698738794,0.4967135205027257,0.384,0.0366937537514618,0.0953706427328468,0.1282301722080864,0.1630046982315836
@TarocchiViaggioAlchemico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,734,8,9,734,8,9,734.0,8.0,9.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.2360902255639097,0.1576576576576576,0.149,0.1398496240601503,0.8333333333333334,0.6240601503759399,0.583,0.0208595813858971,0.5503446115288221,0.4287958070852807,0.4078749999999999,0.0453087618318971,0.227229095287491,0.2110778687460594,0.2035900662958279
@TarongaSydney,0.0,0.2727272727272727,0.0,0.3636363636363636,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.5454545454545454,0.0,0.0,0.2727272727272727,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,280,0,0,876,1,3,483.54545454545456,0.2727272727272727,0.7272727272727273,175.02877685475818,0.4670993664969138,1.009049958219026,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0684931506849315,0.2727272727272727,0.4623287671232877,0.36,0.12,0.4691780821917808,0.6363636363636364,0.545,0.0931340805313408,0.3806351183063512,0.526230801162308,0.433,0.0258254102717775,0.099646771734321,0.0957862159183562,0.0984733466477097
@TarotHend,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,644,15,0,214.66666666666663,5.0,0.0,371.813573358119,8.660254037844387,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0804597701149425,0.4080459770114942,0.3936170212765957,0.255,0.1382978723404255,0.4680851063829787,0.5114942528735632,0.431,0.1267302518953289,0.4560772805086818,0.4171924675959892,0.2901999999999999,0.0239472494181169,0.0248585612352968,0.0488058106534137,0.0728709230665526
@TatianaGCapanemaSP,0.0,0.2,0.0,0.0,0.0,0.15,0.15,0.0,0.15,0.2,0.0,0.15,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642,0,0,929,4,0,812.2,0.9,0.0,98.74933710636935,1.618966531951463,0.0,0.0,0.4444444444444444,0.2777777777777778,0.1111111111111111,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.1666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0,0.4444444444444444,0.2777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.1666666666666666,0.0,0.2777777777777778,0.059322033898305,0.2169312169312169,0.2902439024390243,0.063,0.328042328042328,0.4829268292682926,0.7040175768989329,0.645,0.1430245456784662,0.2751509542141692,0.5818245001073645,0.4388888888888889,0.0996067071033525,0.0801003972200894,0.1347062554449782,0.2231638514078017
@TauraruwarArewaTV,0.0,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1552,12,0,374.3333333333333,2.0,0.0,603.7531504403655,4.898979485566356,0.0,0.0,0.8333333333333334,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.4166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,-0.6,0.8,1.0,1.0,1.0,0.1298477515229972,0.4145438583763052,0.4556083901006975,0.3259166666666667,0.2214208259236545,0.293544449435095,0.2693121440248746,0.3961974848099076
@TayoAinaFilms,0.0,0.6,0.2,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0,0,0,517,2,3,78.95,0.1,0.4,142.89247890045084,0.4472135954999579,0.8207826816681233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1657142857142857,0.5,0.5,0.0440993788819875,0.5,0.7901863354037267,0.746,0.0220496894409937,0.3328571428571428,0.6450931677018634,0.623,0.0311829698535682,0.2363756954252173,0.205192725571649,0.1739482681718906
@TeKarereTVNZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,770,1,0,770,1,0,770.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0684931506849315,0.4691780821917808,0.4623287671232877,0.394,0.0684931506849315,0.4691780821917808,0.4623287671232877,0.394,0.0684931506849315,0.4691780821917808,0.4623287671232877,0.394,,,,
@TelediarioMty,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,530,1,2,77.6,0.15,0.2,189.55721258265345,0.3663475485325232,0.6155870112510924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1382978723404255,0.4680851063829787,0.3936170212765957,0.255,0.1382978723404255,0.4680851063829787,0.3936170212765957,0.255,0.1382978723404255,0.4680851063829787,0.3936170212765957,0.255,0.0,0.0,0.0,0.0
@TessLa,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1971,377,0,1001.1,168.9,0.0,682.9845417068575,142.53675426285486,0.0,0.0,0.9911190053285968,0.0088809946714031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088809946714031,0.0,0.9911190053285968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088809946714031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911190053285968,0.0,0.5185185185185185,0.2861538461538461,0.163,0.123076923076923,0.5907692307692308,0.4814814814814814,0.481,0.0010930454980188,0.5191601767090221,0.4797467777929589,0.4781758436944938,0.0115487406746493,0.0067795385071552,0.0183282791818046,0.0298390587181253
@The-Wave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1338,42,3,1338,42,3,1338.0,42.0,3.0,,,,0.0,0.9523809523809524,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.9523809523809524,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.5907692307692308,0.1489361702127659,0.149,0.123076923076923,0.851063829787234,0.2861538461538461,0.163,0.0058608058608058,0.838668848881615,0.1554703452575793,0.1496666666666666,0.0265280330713256,0.056103967814676,0.0295759347433503,0.0030175637618632
@TheCex17,0.0,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.05,0,0,0,399,6,4,90.1,0.6,1.75,107.8209529485658,1.8467610337532772,0.910465468000326,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0470588235294117,0.4779116465863454,0.2117647058823529,0.063,0.2268292682926829,0.7411764705882353,0.3975903614457831,0.273,0.0947981394021433,0.6389711551026851,0.2662307054951715,0.1714999999999999,0.0676928398481495,0.119117329190691,0.0687702133800246,0.0667035504029855
@TheChoiceFiles,0.0,0.75,0.1,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.05,0.05,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0,0,0,1105,1,17,146.75,0.1,3.5,281.2127636168968,0.3077935056255462,4.4188591049583925,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4285714285714285,0.2626728110599078,0.14,0.1228878648233487,0.6144393241167435,0.5714285714285714,0.571,0.0614439324116743,0.521505376344086,0.4170506912442396,0.3555,0.0868948425421256,0.1314284493449651,0.2183232918870907,0.3047630226914019
@TheConsoulsBand,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0,0,0,1213,34,6,739.6666666666666,22.666666666666668,2.6666666666666665,505.8761376727179,17.557524502806956,2.4221202832779936,0.0,0.9117647058823528,0.088235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0294117647058823,0.2058823529411764,0.0294117647058823,0.5882352941176471,0.0294117647058823,0.088235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.1176470588235294,0.4117647058823529,0.2058823529411764,0.0588235294117647,0.0,0.0294117647058823,0.0,0.0,0.0,0.088235294117647,0.1176470588235294,0.088235294117647,0.0,0.0294117647058823,0.5882352941176471,0.0294117647058823,0.0,0.0294117647058823,0.0,0.0294117647058823,0.0,0.15625,0.25,0.163,0.123076923076923,0.75,0.8055555555555556,0.767,0.041055058242702,0.4947347063672655,0.4642102353900323,0.4228823529411765,0.0473512263013497,0.1379546558054,0.1285332324338124,0.1358665499303571
@TheCraftBox,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.3,0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.45,0,0,0,391,5,4,268.6,3.3,2.65,160.04782180072897,2.0026298499197184,1.663066286617647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.123076923076923,0.5907692307692308,0.2861538461538461,0.163,0.123076923076923,0.5907692307692308,0.2861538461538461,0.163,0.123076923076923,0.5907692307692308,0.2861538461538461,0.163,0.0,0.0,0.0,0.0
@TheEdgeNZ,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,135,1,0,59.75,0.25,0.0,70.14449372545218,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1009296148738379,0.2377158034528552,0.6613545816733067,0.56,0.1009296148738379,0.2377158034528552,0.6613545816733067,0.56,0.1009296148738379,0.2377158034528552,0.6613545816733067,0.56,,,,
@TheHealthyT,0.0,0.0625,0.0,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.25,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.3125,0.1875,0.125,0.125,0.0625,0.0,0.125,0,0,0,1936,144,9,1006.9375,90.25,5.4375,367.4930328137754,32.086341850284725,2.2794370650082296,0.0,0.8268698060941828,0.1731301939058172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076177285318559,0.0,0.0353185595567867,0.0055401662049861,0.0318559556786703,0.9196675900277008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059556786703601,0.0318559556786703,0.8137119113573407,0.0353185595567867,0.0055401662049861,0.0,0.0,0.0,0.0076177285318559,0.0,0.1059556786703601,0.0318559556786703,0.0,0.0,0.8490304709141274,0.0055401662049861,0.0,0.0,0.0,0.0,0.0076177285318559,0.0,0.0,0.2575757575757575,0.101,0.1565656565656565,0.5907692307692308,1.0,1.0,0.0213442061947517,0.5118368733013119,0.4668189205039362,0.4450505540166205,0.0464746917451675,0.0673582876677028,0.0820097804481675,0.1149457894751146
