"VideoID","duration","height","width","heightXwidth"
"U0zTpDes-jU",54,1280,720,921600
"U1-A8mXqXZ8",40,720,406,292320
"U1EJNrI50Ho",19,480,272,130560
"U1Pc2NR5czs",60,1280,720,921600
"U1VTvKIxRjc",59,1280,720,921600
"U1VsodCV-AY",18,1280,720,921600
"U1cWTRsKq6Q",20,1280,720,921600
"U1jGhCkeYHA",60,1280,720,921600
"U1kML6ALX4g",24,1280,720,921600
"U1n8PcupUrk",27,1280,720,921600
"U1tqsZUqK_M",59,1280,720,921600
"U2C64wWaqMU",57,1280,720,921600
"U2O0s4iF5_k",30,720,720,518400
"U2_oXMekFqc",57,1280,720,921600
"U2cNr4HYFlw",58,1280,720,921600
"U2dLxfKeyiI",31,1280,720,921600
"U2eTxo8H9Ww",28,640,360,230400
"U2phGDtEmrA",18,360,202,72720
"U3ALNhwtAdM",46,1280,720,921600
"U3Xux-u1YQw",10,636,360,228960
"U3o7dwct3_o",11,720,720,518400
"U4328USICXg",43,1280,720,921600
"U4KpQDTCQ7o",28,1280,720,921600
"U4MqQfAMuDg",30,1280,720,921600
"U4eaihPpybI",30,1280,720,921600
"U4iaAcQ8Y5s",60,1280,720,921600
"U4v3CaokSJ4",34,1280,720,921600
"U52zfuBr2HU",55,720,406,292320
"U53i4BGIXwE",49,1280,720,921600
"U53s2Am-oe8",59,1280,720,921600
"U5Eb45_rgtY",30,1280,720,921600
"U5R7fpR0O6c",32,720,720,518400
"U5bg1zSrt_U",7,1280,720,921600
"U5i3Zn0cB20",31,1280,720,921600
"U67zEkzj1eQ",45,1280,720,921600
"U68Zooe5X-Q",57,1280,720,921600
"U69R_xG9uVo",53,1280,720,921600
"U6Go1qFxZ0w",41,1280,720,921600
"U6LTeBK7boQ",56,1280,720,921600
"U6R8NIHsEyo",46,1280,720,921600
"U6XOR-k3THs",32,720,406,292320
"U6Y9EfrqWPc",60,1280,720,921600
"U6lEQnxmlTo",46,720,406,292320
"U6qR6loQ2F8",7,1280,720,921600
"U7OwOf5_p34",56,960,720,691200
"U7VNDza7hK8",15,1280,720,921600
"U7jbnUErKbQ",60,1280,720,921600
"U7wfYe-KZ2g",17,1280,720,921600
"U7ynNzopTpo",39,636,360,228960
"U81eOAy63aw",20,1280,720,921600
"U8BfAiOzhMs",60,1280,720,921600
"U8IASS0dD1Q",28,1280,720,921600
"U8M2wI2rVIY",47,1280,720,921600
"U8VS62gnsKA",42,1280,720,921600
"U8X6me8KcyI",4,1280,720,921600
"U8XuSpPTSZM",57,1280,720,921600
"U8dgkaWspME",58,1280,720,921600
"U8dtsrk0OBk",59,1280,720,921600
"U8eSlcw5rm8",57,1280,720,921600
"U8hbtR6AOVY",60,1280,720,921600
"U8jLaoLQpao",14,1280,720,921600
"U91M3IHxuPg",45,1280,720,921600
"U92Ey2u0yGw",12,960,720,691200
"U9F1deF4ibQ",11,1280,720,921600
"U9ZaLih9YYQ",60,1280,720,921600
"U9_Y9YIsoVg",60,1280,720,921600
"U9pT7rJi32Y",30,720,406,292320
"U9pUBNKad0o",11,1280,720,921600
"UA32PskQla0",60,1280,720,921600
"UABhwyliJBg",53,1280,720,921600
"UAMKJl9D2uU",52,720,720,518400
"UAPAbLDeSuU",50,1280,720,921600
"UAQBvaUtuEc",36,1280,720,921600
"UAYJM5pwN-E",59,1280,720,921600
"UAYabJRdVK0",57,1280,720,921600
"UAcAOpDIv7w",59,1280,720,921600
"UArOX9SjKTY",60,1280,720,921600
"UAroUyxw4V4",58,1280,720,921600
"UBJ2PkBeqrg",60,1280,720,921600
"UBOj8IEx--A",53,720,720,518400
"UBWx7fl3PZU",8,1280,720,921600
"UBbYYu7H3VU",57,1280,720,921600
"UBbkFAL__JQ",30,1280,720,921600
"UBiIgsO4xBA",50,1280,720,921600
"UBtylxx9pkY",44,1280,720,921600
"UBvr-HH8fGI",60,1278,720,920160
"UBySOCcylKQ",12,360,204,73440
"UC73ncjjiTU",60,720,720,518400
"UCAXki0hSJc",51,720,720,518400
"UCV3HemDnkY",23,1280,720,921600
"UC_zPSdqBDU",19,1280,720,921600
"UCh2zNgZDio",37,1280,720,921600
"UCiRzFlrRIc",33,1280,720,921600
"UClETJkgTXs",21,1080,606,654480
"UCrjUJa2saE",60,1280,720,921600
"UCteIPKs70A",12,1280,720,921600
"UCx8MBmPSv4",25,1280,720,921600
"UDAGjJYnTZA",59,1280,720,921600
"UDAW5wedpZc",49,720,572,411840
"UDFBhyyJpvQ",13,1280,720,921600
"UDWO08S1gAY",60,1280,720,921600
"UDjSS9JhkrA",49,1280,720,921600
"UDpnR1_4Sy4",59,1280,720,921600
"UDvCiSbw0BY",40,1280,720,921600
"UEGCI4eZJbk",47,1280,720,921600
"UEM4bExuU5M",55,1280,720,921600
"UEMRU8Ajulo",18,1280,720,921600
"UEWNloP3AkI",57,1280,710,908800
"UEZFiToWVLs",60,1280,720,921600
"UElBzqT0Bog",31,1280,720,921600
"UEo6u2zkiU0",54,1280,720,921600
"UEpfAkCUAGQ",60,1280,720,921600
"UErWdpN_3Q8",59,1280,720,921600
"UF5L9FovowM",59,360,202,72720
"UF7AsOF3kUw",50,1280,720,921600
"UFELsqptw64",12,1280,720,921600
"UFEg_wFfQy8",59,1280,720,921600
"UFIW079ty3o",8,1280,720,921600
"UFJPd-0_5mY",15,360,288,103680
"UFQK3qGUFIU",15,1280,720,921600
"UFtjlO2ezi4",26,1280,720,921600
"UFxBeXghb5w",25,1280,720,921600
"UGFzPTEKmOI",34,1280,720,921600
"UGI08Fakalg",58,1280,720,921600
"UGTNCnGrRIw",58,1280,720,921600
"UG_2fBGDPLE",29,1280,720,921600
"UGmJSZWPnb8",15,1280,720,921600
"UGr9LZv5DDU",53,1280,720,921600
"UGto7UU5ywY",51,1280,720,921600
"UGxFILWo518",6,1280,720,921600
"UGxeaW1TtWE",11,1280,720,921600
"UH0008IolN0",46,720,720,518400
"UH11gWzEJdY",8,1280,720,921600
"UHyr19jlZJg",10,1280,720,921600
"UI39h-KFfgU",60,1280,720,921600
"UI61L6CIYwM",15,1280,720,921600
"UI6yLTzNfiY",57,1280,720,921600
"UILBaM-VyHA",58,1280,720,921600
"UIMUjy8TOTM",60,1280,720,921600
"UIPs5T89fs8",10,720,720,518400
"UIUqTwswgfY",45,1280,720,921600
"UIVvHvUrBfQ",60,1280,720,921600
"UIWNTduend8",30,1280,720,921600
"UIZBF7lF6IE",55,720,406,292320
"UI_DHAShCRU",58,1280,720,921600
"UIlPPJjtv8Q",40,640,360,230400
"UIoNunMwmM8",40,1280,720,921600
"UIqeF04xOHs",60,1280,720,921600
"UJDY_14DZno",15,1280,720,921600
"UJHYZlmWnzw",51,720,406,292320
"UJIotf4cF3U",17,1280,720,921600
"UJTI-yVyY2Y",40,1280,720,921600
"UJl1n_H4miY",50,360,198,71280
"UJmeye3KKfc",56,1280,720,921600
"UJnPna9RIDs",55,1080,606,654480
"UJyw9GzoSaE",51,1280,720,921600
"UK8mltATfr0",60,1280,720,921600
"UK9C5ElTHAo",22,1280,720,921600
"UKIUKiUyxoo",36,1280,720,921600
"UKKAm_3NGO8",57,1280,714,913920
"UKPgJxdJMyw",15,1280,720,921600
"UKY43vW6eUU",38,1280,720,921600
"UKsyZoVzhnc",51,1280,720,921600
"UKtyOQoMonY",41,1280,720,921600
"UKwTNmbwnXc",39,1280,720,921600
"UL5qaeoR1qQ",15,1280,720,921600
"UL92g3wUZ2s",43,1280,720,921600
"UL99bLkuWiA",16,1280,720,921600
"ULBVJj0Xy-A",57,1214,720,874080
"ULH4CODtap0",27,1280,720,921600
"ULRw3mtI4kg",60,1280,720,921600
"ULYS9uNCPXw",35,1280,720,921600
"ULmLjfWkZg4",41,1280,720,921600
"ULwnJJouhow",31,1280,720,921600
"UM2fknytTsQ",25,1280,720,921600
"UMG4vSvAB7w",60,1280,720,921600
"UMIK1WcImoM",56,1280,720,921600
"UMQ4LZvPfE8",49,1280,720,921600
"UMwsDOYa210",52,1280,720,921600
"UMxwH5FMWD0",31,1280,720,921600
"UN42uoWnUYs",21,1280,720,921600
"UNAZ4Zmt1rQ",52,1280,720,921600
"UNOUO9oNcco",39,720,720,518400
"UNYEBF7Sxs8",47,720,720,518400
"UNnbyAgKMMk",32,1280,720,921600
"UNunpQ95gM4",18,1280,720,921600
"UO4qefTWRNQ",26,1280,720,921600
"UOErOzddLUc",18,720,406,292320
"UONIWziyToE",30,720,408,293760
"UOesxRAWyvc",15,1280,720,921600
"UOy1ez1kpl0",46,1280,720,921600
"UP1uFKa2WEo",22,720,406,292320
"UP5moRudgjo",14,1280,720,921600
"UP7WtDiFRjg",36,360,198,71280
"UP9197tJBo8",19,1280,720,921600
"UPU63fahNtE",10,1280,720,921600
"UPmpT0vMbeI",28,1280,720,921600
"UPrvlm0PRSA",57,1280,720,921600
"UPsTlGxcJU8",60,1280,720,921600
"UPzS0xxur4M",26,1280,720,921600
"UQOcdwHYZ1A",25,1280,720,921600
"UQPFS-GAvxk",11,1280,720,921600
"UQoUbtuzVQw",32,1280,720,921600
"UQtzuBE-UOM",59,1280,720,921600
"URH-Fdp1Y-w",60,1280,720,921600
"URH5qrowqfc",59,1280,720,921600
"URNUZRZ-hwk",50,1280,720,921600
"URQHlMXrxT0",14,1280,720,921600
"URTNOSGg9ZI",30,360,198,71280
"URbyvIP1Oao",56,1280,720,921600
"URggmG1pSyo",48,1280,720,921600
"URooyJME9t4",55,1280,720,921600
"URqiX9GJq64",35,1280,720,921600
"URvbCjMYHiE",26,1280,720,921600
"USFtelCr9WU",23,1280,720,921600
"USGzEZY04e4",33,1280,720,921600
"USIn2yzxeSw",44,1280,718,919040
"USK6Spmnyok",37,1280,720,921600
"USN0Bmp4fjI",49,1280,720,921600
"USUhKhIkkVU",10,1280,720,921600
"UStl6l2Ch18",59,1280,720,921600
"UT-a8ELHe_8",46,1280,720,921600
"UT-w042gyiM",43,1280,720,921600
"UT58YrWiq4M",45,1280,720,921600
"UT68Z7aWd5s",58,1280,720,921600
"UT_vQ_ZSfX4",54,1280,720,921600
"UTk-cHEjMms",60,1280,720,921600
"UTqIOyi5iSc",58,1280,720,921600
"UTyd3JCmEG0",48,1280,720,921600
"UU2NFfGjRcc",29,720,406,292320
"UUsH4xgF42A",13,1280,720,921600
"UUtx83siBvw",57,1280,720,921600
"UUvXo96KFzU",7,1280,718,919040
"UUxaC-a-dtg",60,1280,720,921600
"UUyI_USCxf8",20,720,406,292320
"UVsCsF7H_no",50,1280,720,921600
"UVsOtqj9w2k",47,1280,720,921600
"UVxMVkc4iNc",28,1280,720,921600
"UW-QQpO_hpw",44,1280,720,921600
"UW2vl0CakPM",41,1280,720,921600
"UW7faqnQTOU",56,1280,720,921600
"UWFlgsjmZfE",29,720,406,292320
"UWOiesS142o",60,1280,720,921600
"UWZkaIDrTC4",60,1280,720,921600
"UWa6jHBs4ec",60,1280,720,921600
"UWadl0kJwlE",18,1280,720,921600
"UWplRk_NSzs",38,1280,720,921600
"UWtfkkNe1ow",6,1280,720,921600
"UWy4yzTIRtc",44,1280,720,921600
"UWynvvuMaOc",60,1280,720,921600
"UX60oqd-oho",59,1280,720,921600
"UXBxqUnsqro",58,1280,720,921600
"UXEq9sb6YkI",42,1280,720,921600
"UXFQ5sLdnIU",27,1280,720,921600
"UXGDmfYDuiM",51,1280,720,921600
"UXN_7Yp3fuY",26,720,406,292320
"UXP_HQYTupg",15,1280,720,921600
"UXbAnq2f7gk",50,1280,720,921600
"UXbJH8Ylrjo",60,1280,720,921600
"UXgUyl_W9Q8",60,1280,720,921600
"UXjUqIgi3IA",60,720,406,292320
"UY2nKoBRb54",60,1280,720,921600
"UYAoSC56SNQ",53,1280,720,921600
"UYCzzvAmtSY",53,720,406,292320
"UZ0V_kkyAjE",60,1280,720,921600
"UZ3gqFDAYT0",10,360,198,71280
"UZCYGvl_hU8",44,1280,720,921600
"UZDWbq43-mE",38,720,720,518400
"UZEBIxdMQoc",49,1280,720,921600
"UZNwAOc0EYs",45,1280,720,921600
"UZmE9iUeoEo",6,1280,720,921600
"UZowDp5Gs0s",22,1280,720,921600
"UZrGe0HfHi0",33,1280,720,921600
"UZst7ogAWOE",60,1280,720,921600
"UZv2kJMlWZ8",60,1280,720,921600
"U_-C2BPNwx4",42,1280,720,921600
"U_11_7CbkbM",14,1280,720,921600
"U_4zCzli3Ok",55,1280,720,921600
"U_547C9ndwc",38,1280,720,921600
"U_BeBysXfPk",31,1280,720,921600
"U_cWdClcpmI",25,1280,720,921600
"U_s0C7KANz0",47,1280,720,921600
"U_tWq-WHTLw",60,1280,720,921600
"UaDLl7AxO6A",43,720,720,518400
"UaHWK69DjjM",27,1280,720,921600
"Ub6NZh44_LQ",30,900,720,648000
"UbDgLv7iowg",20,1280,720,921600
"UbH-PCifPe4",60,720,406,292320
"UbVfoI-oUa4",42,1280,720,921600
"UbgBzdbCJwc",40,1280,720,921600
"UbyZ8bph2uI",55,720,406,292320
"UbzdwrQ-afM",19,1280,720,921600
"Uc3Mqt2hnAY",60,1280,720,921600
"UcLsc_TnES0",58,1280,720,921600
"UcQRxkUDR1c",3,360,360,129600
"UcddN-0xe70",60,1280,720,921600
"UdWHk3cVkuw",28,1280,720,921600
"Ue6WqLpnW34",41,1280,720,921600
"Uel6wuZASe0",41,1280,720,921600
"Uf0VUghv1lw",60,960,540,518400
"UfaXGIcuSD4",15,1280,720,921600
"UfejQf-6veA",9,1280,720,921600
"UfyiICMgGg0",36,1280,720,921600
"UgJp4JVmhsY",42,720,406,292320
"UgLasO5rI08",59,720,720,518400
"UgRPUeI8_Wo",60,960,540,518400
"UgSUiNkvVmk",15,1280,720,921600
"UgTc1TDB__E",20,1280,720,921600
"UgTm_NsADb8",17,976,480,468480
"UgXN8ocQDZw",54,1280,720,921600
"UgXVVTl5CKs",60,1280,720,921600
"Uh5hHSFuMiw",15,1280,720,921600
"Uh77Pwy0c4A",26,1280,720,921600
"UhCgA0VlQ9U",60,1280,720,921600
"UhE2U88vVDY",60,1280,720,921600
"UhHsZrEy_Ns",60,1280,720,921600
"UhSjr9L9qME",60,1280,720,921600
"UhTbNtfM42k",50,1280,720,921600
"UharDm03aq0",60,1280,720,921600
"UhfxnXxAb9c",52,1280,720,921600
"UhlR0zB_aYE",58,1280,720,921600
"UiDVCVQPHq8",56,1280,720,921600
"UiHd9gxWriY",29,1280,720,921600
"UiIHV3H3nb8",60,1280,720,921600
"UiIpkvUpY0s",57,1280,720,921600
"UiJx-8RpV2o",40,1280,720,921600
"UiW8qeeczkA",10,1280,720,921600
"UiaXVSuh7N0",16,1280,720,921600
"UigalsQvm8k",52,1280,720,921600
"UihKtjJ_lCU",16,1280,720,921600
"UivdX4RNTJM",25,1280,720,921600
"Uj8sk0nwSWI",59,1280,720,921600
"UjASsOS9qOo",60,720,406,292320
"UjKJyhkQAmg",53,1280,720,921600
"UjVFO10h2KA",58,360,288,103680
"Uja8OZG-fhk",35,720,406,292320
"UjweaJHxeEk",60,1280,720,921600
"UkAy557-fkM",38,1280,720,921600
"UkL1ltFu_0I",34,720,406,292320
"UkLVATi9xnE",15,720,406,292320
"UkYcZqCitzQ",10,1280,720,921600
"UkbDhqDrq6o",59,1280,720,921600
"UkbZ_6BqbWw",60,1280,720,921600
"UkvwIu8pt0k",18,1280,720,921600
"UkwAgpLNV_s",58,1280,720,921600
"UlDDrddp1Zg",55,1280,720,921600
"UlR8RJz9xwQ",60,1280,720,921600
"Um8bG5wNlL8",23,1280,720,921600
"UmAeLc4NgFY",45,1280,720,921600
"UmE5WAXK2YM",58,960,540,518400
"UmEL_TuWMKA",25,1080,608,656640
"UmEbe0UgUKM",55,1280,720,921600
"UmOVbABO578",58,1280,720,921600
"UmTwQ4thmPA",30,1280,720,921600
"UmZbQOu8MEo",31,1280,720,921600
"Umiboprf2KU",51,1280,720,921600
"UmtoDygysBY",18,720,406,292320
"UnEVyseNycw",27,1280,720,921600
"UnJuJZRk420",60,1280,720,921600
"UnTffSgvPwU",60,1280,720,921600
"UnkU4yQILNQ",30,1280,720,921600
"Uo2jNbCD1I4",60,1280,720,921600
"Uo6VFdymybc",59,1280,720,921600
"UoRqUzpbCwk",56,1280,720,921600
"UoWjbMqTrMM",30,1280,720,921600
"Uo_EYtGyhFM",43,1280,720,921600
"UoloMNkqmBk",60,1280,720,921600
"Uow-XuavCag",42,720,720,518400
"UoyapSodPYs",40,1280,720,921600
"Uoywz7rkXko",15,1280,720,921600
"Up27gvHjw_g",15,720,406,292320
"Up2YMTJHvBk",22,1280,720,921600
"Up3Mu_2_IXY",57,1280,720,921600
"UpPsP-Gh6CY",17,1280,720,921600
"UpTLvhFSgRs",50,1280,720,921600
"UprRUheXYts",6,636,360,228960
"Uq4TfJSqYb0",59,1280,720,921600
"Uq6oikBtiIs",22,1280,720,921600
"Uq7gt3E-y1c",53,1280,720,921600
"Uqcdkrx-Z58",60,1280,720,921600
"Uqs_tMY3X0I",43,720,406,292320
"Ur8lb9MmWeE",37,960,540,518400
"Ur9RLvfzSzo",46,1280,720,921600
"UrWx1B0tBeU",47,1280,720,921600
"UriF08gwDt0",47,720,406,292320
"UriyrOGltiA",18,720,406,292320
"UrwZJ0-PNEo",59,1280,720,921600
"Us0Zz--G-xg",16,1280,720,921600
"UsFRCpK7qqA",54,1280,720,921600
"UsGJT8h1nWk",53,1280,720,921600
"UsS_crCM0PE",21,1280,720,921600
"UsdMoKkwoLQ",47,720,406,292320
"UskKtH4Sxkg",60,1280,720,921600
"UsnZhUUtifc",59,1280,720,921600
"Ut835bNGIXU",15,1280,720,921600
"UtCd4Bkg1d8",57,720,406,292320
"UtI6taTBflo",15,1280,720,921600
"UtLTDvS-Aco",57,1280,720,921600
"UtM-ZnvcSW4",38,1280,720,921600
"UtNvbsSd5cM",32,1280,720,921600
"Utd__w-0ITA",21,720,720,518400
"UtlqTBWVEXM",53,1280,720,921600
"Utw5vJOwiPc",44,1280,720,921600
"Uu9II9T3BBo",15,1280,720,921600
"UuIRj-eUrlw",11,720,406,292320
"UuS9u3Cedaw",41,1280,720,921600
"UuaG2aoAAqI",20,1280,720,921600
"UueFj_QF-i0",43,788,720,567360
"Uuk3CM6jK88",18,1280,720,921600
"UurNTtRvli8",11,720,406,292320
"Uvo_EhI8wNU",35,1280,720,921600
"UvsFc86Sikg",22,1280,720,921600
"UvwceJck9Ic",38,1280,720,921600
"UvxZpmNc1uo",35,1280,720,921600
"Uw2kXgUjD1g",37,1280,720,921600
"Uw4HXzOVYwM",44,720,720,518400
"Uw5DfYSho7I",11,1280,720,921600
"UwYiitUSnQ8",53,1280,720,921600
"UwbfqK6kZfs",40,1280,720,921600
"UwhgqQj8RrI",15,1280,720,921600
"UwkzmU-fuwo",22,1024,576,589824
"Uwm0XKmJBFo",58,900,720,648000
"UxD0EPi_vOc",50,360,360,129600
"UxMxNwKAR5c",22,1280,720,921600
"Ux_bJd134kk",53,1280,720,921600
"Uxlin9LyS_w",56,1280,720,921600
"UxqBlfMi9Ic",15,720,406,292320
"Uxtc4GhQNvg",59,1280,720,921600
"UxxkN09nAFY",12,1280,720,921600
"Uy28oKtvNWQ",21,1280,720,921600
"Uy2g_a3oOOE",15,1280,720,921600
"Uy5COfcZk7E",23,1280,720,921600
"Uy8MZ0n1r9o",13,1280,720,921600
"UyCozeArT1U",60,1280,720,921600
"UyPDPgZkoZQ",22,1280,720,921600
"UyQJwifb3Sk",31,720,406,292320
"Uy_9U1O0zbY",52,1280,720,921600
"UyeiszFX6CQ",33,1280,720,921600
"UykmT9jyPro",28,1280,720,921600
"UzCV0k8w8NY",54,1280,720,921600
"UzDMpt_bsXA",46,1280,720,921600
"UzfFyNp-Lz0",41,1280,720,921600
"UzifiMk7LQU",37,1280,720,921600
"UzyHkr-m9cM",26,1280,720,921600
"V-942H6npVU",59,1280,720,921600
"V-Pjkc5h-d0",25,1280,720,921600
"V-dZSpeK24c",60,720,720,518400
"V-gona185BI",14,1280,720,921600
"V-kbBE3GHgc",60,720,406,292320
"V0Jhk5YWXSY",38,1280,720,921600
"V0MBEvwUu2g",36,720,406,292320
"V0S9jDssf9w",24,1280,720,921600
"V0ST-OJCBB4",45,720,720,518400
"V0gZycCZQuQ",30,1280,720,921600
"V0qrIOWBtwg",29,1280,720,921600
"V0vR6eY8uEU",44,1280,720,921600
"V11CXVaGV7c",59,1280,720,921600
"V14UtcFj1Nc",59,1280,720,921600
"V1C_lLncNP0",21,1280,718,919040
"V1XYIQyJSF8",8,1280,720,921600
"V1ZtQ4GDMa0",52,720,406,292320
"V1fyAyHHY1c",55,1280,720,921600
"V1hgydlNyQE",44,1280,720,921600
"V1hoCpyVo0Q",10,1280,720,921600
"V225BR9FAsg",40,1280,720,921600
"V2YMGf-ipeM",24,1280,698,893440
"V2YSPjg3fes",15,1280,720,921600
"V2zs1eZBKSE",26,720,406,292320
"V37HXOtP_5I",12,720,406,292320
"V3AcxfaNWpg",60,1280,720,921600
"V3CO3QJt8ZA",59,1280,720,921600
"V3PA7gQYSYQ",20,1280,720,921600
"V3SlI1MWCog",20,1280,720,921600
"V3f4eilnO3Y",53,1280,720,921600
"V3rs-i5CKFY",21,1280,720,921600
"V3vBxLJaILY",58,1280,720,921600
"V4GvvEnIwvg",54,1280,720,921600
"V4PApTHORY4",15,1280,720,921600
"V4__yrGXsUQ",23,1280,720,921600
"V4c2ZJqLqvM",16,640,352,225280
"V53QAsJuEq8",17,1280,720,921600
"V55MMsVXFmo",57,1280,720,921600
"V5mN8xOe9mY",57,1280,720,921600
"V5sTpramQX4",15,1280,720,921600
"V5v83CEZA6I",18,1280,720,921600
"V5zjhR46fY0",15,1280,720,921600
"V60D2JQ-stY",9,720,408,293760
"V6FHVqwOsCQ",60,1280,720,921600
"V6PU9mEAUPI",33,720,406,292320
"V6QRMb2M5wE",58,1280,714,913920
"V6WXofXAnU0",37,1280,720,921600
"V6ovYt3w-gc",52,720,406,292320
"V70AJLJjuc4",55,1280,720,921600
"V72tv0wKwuc",33,360,360,129600
"V75Ee3KJEuw",36,720,720,518400
"V7CPyG31sSU",11,720,540,388800
"V7CzCy5k7cU",32,1280,720,921600
"V7ULx3rZtRY",60,1280,720,921600
"V7hxbyHoe7o",46,720,406,292320
"V8-2K3mJ_hc",24,720,406,292320
"V862RCD-KKE",32,640,360,230400
"V8ElqZZh2XI",60,1280,720,921600
"V8IwH-jnONI",44,1280,720,921600
"V8TxC04rACI",53,1280,720,921600
"V8c_4C-4sLs",60,1280,720,921600
"V8hsr1L_s_Q",39,1280,720,921600
"V8tUVOEP6pU",60,1280,720,921600
"V8ufIbH2znc",38,1280,720,921600
"V8wHe2fK6eY",31,1280,720,921600
"V9-YMVjNTjc",25,1280,720,921600
"V9Fs_m3yt-8",60,1280,720,921600
"V9Q7xEoUWgk",44,1280,720,921600
"V9Z8fb1Z3Y4",29,1280,720,921600
"V9h_CtJYqDI",48,1280,720,921600
"V9sFw75QI3I",30,1280,720,921600
"V9yWj7U5b4w",18,720,720,518400
"VA21YWsD1fM",15,1280,720,921600
"VAQTqhe2MXw",47,1280,720,921600
"VAWpWVA9DnM",24,1280,720,921600
"VAZ2DuivSRQ",52,1280,720,921600
"VAZi2WvciEM",23,720,720,518400
"VAkf0TkwqSE",56,1280,720,921600
"VAx55K5fbag",41,1280,720,921600
"VAzDW64TN9I",58,1280,720,921600
"VAzz4wFhs0o",19,360,360,129600
"VBEua42lmh8",11,1280,720,921600
"VBLh0t7HOqA",43,1280,720,921600
"VBti7N64pH4",48,1280,720,921600
"VCSQduiXSqE",47,1280,720,921600
"VCaRB8WTUdI",29,1280,720,921600
"VCnz271DeSo",52,1280,720,921600
"VCq6cT4OOHw",17,1280,720,921600
"VCw7MRAA6kg",60,1280,720,921600
"VD5VU6Zd5Og",47,720,406,292320
"VDRPut95f38",47,1280,720,921600
"VDfQDTsjoww",52,1280,720,921600
"VDkPBG0PAu0",60,1280,720,921600
"VE099edkgU0",32,1280,720,921600
"VEB6_NzKNXU",48,1280,720,921600
"VECW37FkSGM",38,1280,720,921600
"VEFzCr73Pfk",58,1280,720,921600
"VEROIGXnjVE",40,720,406,292320
"VEVLhEmfRYk",60,1280,720,921600
"VEeatZsjc9Q",57,1280,654,837120
"VEqU-3MYlU4",32,1024,576,589824
"VErmua4yVqE",58,1280,720,921600
"VEsv5OVBtgM",18,1170,720,842400
"VFDe1YYbA0M",15,720,406,292320
"VFEBk4LM6tk",44,1080,608,656640
"VFJYAw4A_sQ",49,720,720,518400
"VFKw5M_MFEU",15,1280,720,921600
"VFPWnd2UGkQ",18,1280,720,921600
"VFdYSn1uKo4",50,1280,720,921600
"VFhEp78S_LI",33,1280,720,921600
"VFn20VsBop4",12,1280,720,921600
"VFusDMO-4zA",59,1280,720,921600
"VGGSJZgF2Bc",34,1280,720,921600
"VGHn2SlIr64",50,1280,720,921600
"VGSHvhj7aU0",12,1280,720,921600
"VGTz0iCSDgE",24,1280,720,921600
"VGYsjEIXbX4",45,1280,720,921600
"VGYvoIMLWDA",15,1280,720,921600
"VGYxesQWtfs",56,1280,720,921600
"VH7UEoC4pDM",59,1280,720,921600
"VHOKA9-L4QU",45,1280,720,921600
"VHrd29R0IbU",47,720,402,289440
"VI3Y1VnY9qg",41,1280,720,921600
"VI640nND5IM",30,1280,720,921600
"VI8A9G1RgnI",56,1280,720,921600
"VIHjfvvkFs0",52,1280,720,921600
"VIZ7LtMk4YE",49,1280,720,921600
"VJ41me9_aVw",13,1280,720,921600
"VJMJ3kd9bOY",28,1280,720,921600
"VJSFKxV4y30",58,1280,720,921600
"VJrph9hAC4w",16,720,406,292320
"VKWBYRfhuTk",30,1280,720,921600
"VKo5IGzXq60",48,1280,720,921600
"VKpXhUsY1Y8",52,1280,720,921600
"VL39UmwC054",50,1280,720,921600
"VLJ8FAp4g44",58,960,540,518400
"VLQum9IuL4c",17,1280,720,921600
"VLototCFaSw",51,1280,720,921600
"VLvmes-6dyU",57,1280,720,921600
"VM-osZf7Has",20,1280,720,921600
"VM1eu6WbjZk",34,360,180,64800
"VM6DcO6d6SM",54,1280,720,921600
"VMIJWICquf0",44,1280,720,921600
"VMiit3tpoFc",12,1280,720,921600
"VMv07jARXd8",23,1280,720,921600
"VN1SrI1hys4",26,640,358,229120
"VN6I5M7PJEg",39,1280,720,921600
"VNAGPxQ2VBE",15,1280,720,921600
"VNBdB3twaPI",60,1280,720,921600
"VNOlZh9TsP8",8,1280,720,921600
"VNUTzXPeswQ",58,1280,720,921600
"VNeCdwNPQq8",60,1280,720,921600
"VNqjMxkaJ8Q",34,1280,720,921600
"VNrMKTtcihc",42,720,406,292320
"VOANmIB6zfI",55,1280,720,921600
"VOBAIBk6M1U",47,1280,720,921600
"VOEtd6CMe-A",55,1280,720,921600
"VOGlSn8jbfo",38,1280,720,921600
"VOKRx5k0bK4",17,1280,720,921600
"VOKl2g8Fc0Y",17,1280,720,921600
"VOM-2ruz4Xk",15,1280,720,921600
"VOMCA1-vGFk",42,1280,720,921600
"VOV9vjKFs4U",12,1280,720,921600
"VOhtvxqSCwY",29,720,576,414720
"VOqKECmFUEw",58,1280,720,921600
"VOqMXuRAYEU",34,1280,720,921600
"VOukxvj8BgE",60,1280,720,921600
"VPE79eToNWc",22,1280,720,921600
"VPEPAgagOi8",30,1280,720,921600
"VPGMv6oRnqM",30,720,406,292320
"VPHwzTGulZA",50,1280,720,921600
"VPJhHiW0tps",59,1280,720,921600
"VPKQNkK9oOg",55,1280,720,921600
"VPP-ckJAd9M",35,1280,720,921600
"VPTlicnvgww",59,1280,720,921600
"VPXJRR-gICg",59,720,406,292320
"VPanA43FK1g",60,1152,648,746496
"VPdEbi321uA",59,1280,720,921600
"VPl4tFiFqjU",26,1280,720,921600
